10,"a086","〔ゾイサイト〕","来たわね","(Zoisite)","You're here.",,"You're here."
11,"a087","〔マーキュリー〕","コンピュータで分析したところ９８．６パーセントの","(Mercury)","My computer has reached a conclusion.",,"My computer has reached a conclusion."
12,,"〔マーキュリー〕","確率であなたの正体は……ゾイサイト！！","(Mercury)","There is a 98.6 percent probability that you are...Zoisite!",,"There is a 98.6 percent probability that you are...Zoisite!"
13,"a088","〔マーキュリー〕","ちがって！？","(Mercury)","Am I correct?",,"Am I correct?"
14,"a089","〔ゾイサイト〕","ホホホホホホ……","(Zoisite)","Hoh hoh hoh hoh...",,"Hoh hoh hoh hoh..."
15,"a090","〔ゾイサイト〕","さすがね、セーラーマーキュリー","(Zoisite)","Impressive, Sailor Mercury.",,"Impressive, Sailor Mercury."
16,"a091","〔ゾイサイト〕","頭のいい娘って
好きよ","(Zoisite)","I like clever girls like you.",,"I like clever girls like you."
17,"a092","〔ゾイサイト〕","じゃあ、あなたが一対一でわたしに勝てる確率は","(Zoisite)","Now tell me.",,"Now tell me."
18,,"〔ゾイサイト〕","どれくらいかしら……","(Zoisite)","What is the probability of my victory in a duel against you?",,"What is the probability of my victory in a duel against you?"
19,"a093","〔ゾイサイト〕","やっ！！","(Zoisite)","Yah!",,"Yah!"
20,"a094","〔マーキュリー〕","！！","(Mercury)","!!",,"! !"
21,,,"よける",,"Dodge",,"Dodge"
22,,,"たたき落とす",,"Hit",,"Hit"
23,,,"考える",,"Think",,"Think"
24,,"〔マーキュリー〕","（考えてるヒマなんて
ない！）","(Mercury)","(No time to think!)",,"(No time to think!)"
25,"a095","〔マーキュリー〕","やあっ！","(Mercury)","Yah!",,"Yah!"
26,"a096","〔マーキュリー〕","！！","(Mercury)","!!",,"! !"
27,"a097","〔マーキュリー〕","たあっ！","(Mercury)","Tah!",,"Tah!"
28,"a098","〔マーキュリー〕","！！","(Mercury)","!!",,"! !"
29,"a099","〔マーキュリー〕","きゃあっ！！","(Mercury)","Eek!",,"Eek!"
30,"a100","〔マーキュリー〕","ぐっ……！","(Mercury)","Rgh...!",,"Rgh...!"
31,"a101","〔マーキュリー〕","う……","(Mercury)","Urgh...",,"Urgh..."
32,"a102","〔ゾイサイト〕","あぁら、かわいそう
どうしたの？","(Zoisite)","Oh my. What's wrong?",,"Oh my. What's wrong?"
33,,,"攻撃する",,"Attack",,"Attack"
34,,,"考える",,"Think",,"Think"
35,,,"ジャンプしてはなれる",,"Jump and get some distance",,"Jump and get some distance"
36,,"〔ゾイサイト〕","こりない人ね……","(Zoisite)","You never learn.",,"You never learn."
37,"a133","〔マーキュリー〕","シャボーン　スプレー！","(Mercury)","Shabon Spray!",,"Shabon Spray!"
38,"a105","〔ゾイサイト〕","あらあら、きれいだこと","(Zoisite)","Oh my, how cute.",,"Oh my, how cute."
39,"a108","〔ゾイサイト〕","冷たい空気っておはだによくないのよ、怖いわねぇ","(Zoisite)","Don't you know that cold is bad for your skin?",,"Don't you know that cold is bad for your skin?"
40,,,"もう１度攻撃する",,"Attack again",,"Attack again"
41,,,"分析する",,"Analyze",,"Analyze"
42,,,"考える",,"Think",,"Think"
43,"a133","〔マーキュリー〕","シャボーン　スプレー！","(Mercury)","Shabon Spray!",,"Shabon Spray!"
44,,"〔ゾイサイト〕","何度やっても
おなじことよ","(Zoisite)","It won't go any differently, you know.",,"It won't go any differently, you know."
45,,"〔マーキュリー〕","ゾイサイト、かなりパワーアップしているわ！","(Mercury)","Zoisite is stronger than ever!",,"Zoisite is stronger than ever!"
