10,"v059","〔美奈子〕","アルテミス……","(Minako)","Artemis...",,"Artemis..."
11,"v060","〔美奈子〕","ねむいわ","(Minako)","I'm sleepy.",,"I'm sleepy."
12,"p176","〔アルテミス〕","美奈子ーーーーっ！！","(Artemis)","Minako!",,"Minako!"
13,"v062","〔美奈子〕","ね、アルテミス
","(Minako)","C'mon, Artemis.",,"C'mon Artemis,"
14,"v063","〔美奈子〕","今日は特訓もあったし","(Minako)","I'm tired after all that training.",,"I'm tired after all"
15,,"〔美奈子〕","つかれてるのよ
","(Minako)",,,"that training."
16,"v064","〔美奈子〕","今日は帰って……ねよ？","(Minako)","Let's just go home and get some sleep, yeah?",,"Let's just go home and get some sleep, yeah?"
17,"v065","〔アルテミス〕","じょうだん言ってるばあいじゃない","(Artemis)","Quit joking around.",,"Quit joking around."
18,"v066","〔アルテミス〕","たしかに昨日の夜、ぼくは見た。そして感じたんだ","(Artemis)","I know I saw something last night.
I FELT something.",,"I know I saw something last night.
I FELT something."
19,"v067","〔アルテミス〕","邪悪なエナジーを発する
〔なにか〕を","(Artemis)","Something giving out great evil energy, here in Dream Land.",,"Something giving out great evil energy,"
20,,"〔アルテミス〕","この夢ランドで……","(Artemis)",,,"here, in Dream Land."
21,,,"気のせいじゃない？",,"Maybe it was your imagination.",,"Maybe it was your imagination."
22,,,"寝ぼけてたんでしょ？",,"Maybe you were half asleep.",,"Maybe you were half asleep."
23,,,"夢じゃないの？",,"Maybe it was a dream.",,"Maybe it was a dream."
24,"v068","〔美奈子〕","それって、気のせいじゃないの？","(Minako)","Maybe you just imagined it?",,"Maybe you just imagined it?"
25,,"〔美奈子〕","アルテミス","(Minako)","Artemis.",,"Artemis."
26,,"〔アルテミス〕","なんだい？","(Artemis)","What?",,"What?"
27,,"〔美奈子〕","それはきっと、寝ぼけてたのよ……","(Minako)","You were probably half asleep.",,"You were probably half asleep."
28,,"〔アルテミス〕","………………","(Artemis)","......",,"......"
29,,"〔美奈子〕","すいみん不足はよくないわ　さ、帰りましょ","(Minako)","Lack of sleep isn't good for your health.
Come on, let's go back.",,"Lack of sleep isn't good for your health.
Come on, let's go back."
30,,"〔美奈子〕","夢でも見たんじゃないの？","(Minako)","Maybe it was all a dream.",,"Maybe it was all a dream."
31,,"〔美奈子〕","マンガじゃないんだから
そんなに次から次へと","(Minako)","We're not in a manga, you know.",,"We're not in a manga, you know."
32,,"〔美奈子〕","敵が出てくるわけ……","(Minako)","There's no way a new enemy'd pop up right after we beat the last one.",,"There's no way a new enemy appears right after we beat the last one."
33,"v069","〔アルテミス〕","美奈子！！","(Artemis)","Minako!",,"Minako!"
34,,"〔美奈子〕","えへ、えへへへ……","(Minako)","Heheheh.",,"Heheheh."
35,,"〔美奈子〕","はっ、待って
アルテミス！！","(Minako)","Ah! Wait, Artemis!",,"Ah! Wait, Artemis!"
36,,"〔アルテミス〕","どうした！？","(Artemis)","What now?!",,"What now?!"
37,,"〔美奈子〕","今あっちに
あやしいカゲが！！","(Minako)","I think I saw a shadow that way!",,"I think I saw a shadow that way!"
38,,"〔アルテミス〕","なに！？","(Artemis)","What?!",,"What?!"
39,"v070","〔美奈子〕","あれは！","(Minako)","Look!",,"Look!"
40,"v071","〔アルテミス〕","なんだ！","(Artemis)","Where?!",,"Where?!"
41,"v072","〔美奈子〕","……………………
………………うっそ","(Minako)","......
...Just kidding.",,"......
...Just kidding."
42,"v073","〔アルテミス〕","美奈子ぉ～～～！","(Artemis)","Miiinaaakooo!",,"Miiinaaakooo!"
43,"v074","〔美奈子〕","うそうそ、じょーだんよぉ","(Minako)","Don't get mad. It was just a joke!",,"Don't get mad, it's just a joke!"
44,"v075","〔美奈子〕","わかったわ……
とにかく調査を始めましょ","(Minako)","Okay, okay.
Let's take a look around, I guess.",,"Okay, okay.
Let's take a look around, I guess."
