10,,"〔うさぎ〕","さってと、ちがうゲームでもしようかな～","(Usagi)","Okay, let's try another game!",,"Okay, let's try another game!"
11,"p134","〔ルナ〕","にゃー","(Luna)","*meow*",,"*meow*"
12,"p135","〔うさぎ〕","んっ！？　ネコ？","(Usagi)","Huh? A cat?",,"Huh? A cat?"
13,"p136","〔ルナ〕","こっちよ、うさぎちゃん","(Luna)","This way, Usagi+-chan++.",,"This way, Usagi-chan."
14,"p137","〔うさぎ〕","ル……ルナ！？","(Usagi)","L-Luna?!",,"L-Luna?!"
15,"p138","〔ルナ〕","だいぶヒマを持てあましてるみたいね、うさぎちゃん","(Luna)","You seem to have a lot of free time on your hands, Usagi+-chan++.",,"You seem to have a lot of free time on your hands, Usagi-chan."
16,,"〔ルナ〕","特訓のこと、美奈子ちゃんから聞いてるわよね？","(Luna)","Didn't Minako+-chan++ tell you about the training session?",,"Didn't Minako-chan tell you about the training session?"
17,"p139","〔うさぎ〕","えっ……！？","(Usagi)","Huh?!",,"Huh?!"
18,"p140","〔ルナ〕","こんなトコで油うってないでさっさといくわよ！","(Luna)","Quit lazing around and get going!",,"Quit lazying around and get going!"
19,,"〔ルナ〕","レイちゃんたちは、もうつかまえてあるんだからね！","(Luna)","We already caught Rei+-chan++ and the others.",,"We already caught Rei-chan and the others."
20,"p141","〔ルナ〕","うさぎちゃんも
覚悟しなさい！","(Luna)","And now YOUR time has come, Usagi+-chan++!",,"And now YOUR time has come, Usagi-chan!"
,,,,,,,
,,,"〔うさぎ〕
",,"(Usagi)",,"(Usagi)"
,"p142",,"ええーーーっ！？",,"N-No way!",,"N-No way!"
21,"p142","〔うさぎ〕
","ええーーーっ！？","(Usagi)","N-No way!",,"(Usagi)"
,,,,,,,
23,,,"敵なんていないやだ！",,"There are no bad guys",,"There are no bad guys"
24,,,"言いわけする",,"Explain yourself",,"Explain yourself"
25,,,"覚悟をきめる",,"Just accept it",,"Just accept it"
26,"p143","〔うさぎ〕","……しょうがないか……わかったわよ","(Usagi)","...Alright, I get it.",,"...Alright, I get it."
27,"p144","〔うさぎ〕","わたしってば、真の平和な世界がくるまで","(Usagi)","After all, I'm destined to keep fighting until the day we can achieve true world peace.",,"After all, I'm destined to keep fighting,"
