10,"p884","〔セーラームーン〕","ムーンプリンセス
ハレーション！","(Sailor Moon)","Moon Princess Halation!",,"Moon Princess Halation!"
11,"p885","〔クインベリル〕","な……なんだと……負ける……のか？","(Queen Beryl)","H-How...? How is this possible...?",,"H-How...? How is this possible...?"
12,"p886","〔クインベリル〕","このわたしが二度も……！？","(Queen Beryl)","How could I be defeated again...?!",,"How could I be defeated again...?!"
13,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)","AAARGH!!",,"AAARGH!!"
14,"p887","〔マーキュリー〕","パスト・ワイズマン！
つぎはあなたの番よ！","(Mercury)","Past Wiseman! You're next!",,"Past Wiseman! You're next!"
15,,"〔パスト・ワイズマン〕","……","(Past Wiseman)","......",,"......"
16,"p888","〔ヴィーナス〕","なんとかおっしゃい！","(Venus)","Say something!",,"Say something!"
17,"p889","〔パスト・ワイズマン〕","……ムダだ","(Past Wiseman)","...Useless.",,"...Useless."
18,"p890","〔セーラームーン〕","！？","(Sailor Moon)","?!",,"? !"
19,"p891","〔パスト・ワイズマン〕","ムダだといっている","(Past Wiseman)","This is all useless.",,"This is all useless."
20,"p892","〔マーズ〕","なんて巨大な妖気！！","(Mars)","This evil energy is immense!",,"This evil energy is immense!"
21,"p893a","〔パスト・ワイズマン〕","きさまらがいくらあがこうと、","(Past Wiseman)","The Bloody Opal gives me absolute control over all spirits.",,"The Bloody Opal gives me absolute control"
22,,"〔パスト・ワイズマン〕","霊気をあやつるすべをもつ","(Past Wiseman)",,,"over all spirits."
23,"p893b","〔パスト・ワイズマン〕","このブラッディオパールの前では無力","(Past Wiseman)","No matter how much you struggle, you are utterly powerless before me.",,"No matter how much you struggle,"
24,,"〔パスト・ワイズマン〕","ムダだと言っているのだ","(Past Wiseman)",,,"you are utterly powerless before me."
25,"p894","〔ジェダイト〕","ぐ……かはあ！！","(Jadeite)","Rgh...Gwah!",,"Rgh... Gwah!"
26,"p895","〔クンツァイト〕","ぐごおぉぉ！！","(Kunzite)","GRAAAGH!",,"GRAAAGH!"
27,"p896","〔ゾイサイト〕","ぎぎぎぎぎ……","(Zoisite)","Urrrgh...",,"Urrrgh..."
28,"p897","〔クインベリル〕","ぐ……ぐおおおっ！！","(Queen Beryl)","Gh...AAARGH!!",,"Gh... AAARGH!!"
29,"p898","〔ジュピター〕","なっ……","(Jupiter)","What the―?",,"What the―?"
30,"p899","〔パスト・ワイズマン〕","もはや、この者たちにあんそくの場はない","(Past Wiseman)","They are unable to rest in peace.",,"They are unable to rest in peace."
31,"p900","〔パスト・ワイズマン〕","きさまらが倒せば、倒しただけこいつらは、死の苦し","(Past Wiseman)","Every time they die, they will come back to life,",,"Every time they die, they will come back to life,"
32,,"〔パスト・ワイズマン〕","みと再生の苦つうを味わいつづけるのだ……","(Past Wiseman)","suffering pain most excruciating...",,"suffering pain most excruciating..."
33,"p901","〔セーラームーン〕","……！！","(Sailor Moon)","*gasp*",,"*gasp*"
34,"p902","〔ヴィーナス〕","ひどい……","(Venus)","...That's so cruel...",,"...That's so cruel..."
35,"p904","〔パスト・ワイズマン〕","さあ、まだけいやくははたされておらんぞ","(Past Wiseman)","You have not yet fulfilled your pact.",,"You have not fulfilled your pact yet."
36,"p905","〔パスト・ワイズマン〕","セーラー戦士たちを血祭りにあげ、","(Past Wiseman)","You must eliminate the Sailor +Senshi+Soldiers+ and bring me the Illusionary Silver Crystal.",,"You must eliminate the Sailor Senshi"
37,,"〔パスト・ワイズマン〕","幻の銀水晶をわが元にけん上するのだ","(Past Wiseman)",,,"and bring me the Illusionary Silver Crystal."
38,"p906","〔クインベリル〕","のぞむ……ところだ……","(Queen Beryl)","As you...command...",,"As you...command..."
39,"p907","〔セーラームーン〕","やめてぇっ！！もうやめて……おねがい……","(Sailor Moon)","STOP IT! Please...stop it...",,"STOP IT! Please...stop it..."
40,"p908","〔セーラームーン〕","……どうしてそこまでして戦わなくちゃいけないの！","(Sailor Moon)","Why must we fight like this?!",,"Why must we fight like this?!"
41,"p909","〔ジュピター〕","セーラームーン……","(Jupiter)","Sailor Moon...",,"Sailor Moon..."
42,"p910","〔クインベリル〕","このわたしをあわれむというのか、","(Queen Beryl)","Are you pitying me, Princess Serenity?",,"Are you pitying me,"
43,,"〔クインベリル〕","プリンセス・セレニティ。","(Queen Beryl)",,,"Princess Serenity?"
44,"p911","〔クインベリル〕","どこまでも、にくにくしい小娘よ……","(Queen Beryl)","You loathsome, detestable girl...",,"You detestable, loathsome girl..."
45,"p912","〔クインベリル〕","ならばその命をいただこう","(Queen Beryl)","Then allow me to take your life.",,"Then allow me to take your life."
46,"p913","〔ヴィーナス〕","ベリル！　クレッセント…","(Venus)","Beryl! Crescent...!",,"Beryl! Crescent...!"
47,"p914","〔クンツァイト〕","きさまの相手はこのオレだ","(Kunzite)","I shall be your opponent!",,"I shall be your opponent!"
48,"p915","〔ジュピター〕","ずりゃああ！！","(Jupiter)","Zuryah!",,"Zuryah!"
49,"p916","〔ジュピター〕","わたしが相手になったげるよ！　来な！！","(Jupiter)","You're fighting ME this time! Bring it on!",,"You're fighting ME this time! Bring it on!"
50,"p917","〔クインベリル〕","ちぃっ……ジャマを……","(Queen Beryl)","Tch...Get out...",,"Tch... Get out..."
51,"p918","〔クインベリル〕","するなあっ！！","(Queen Beryl)","OF MY WAY!!",,"OF MY WAY!!"
52,"p919","〔セーラームーン〕","あ……ああ……","(Sailor Moon)","*sob*",,"*sob*"
53,"p924","〔セーラームーン〕","やめて……","(Sailor Moon)","Stop it...",,"Stop it..."
54,"p925","〔セーラームーン〕","みんな……おねがい、
やめて……","(Sailor Moon)","I'm begging you...
Please, stop it...",,"I'm begging you...
Please, stop it..."
55,"p928","〔ルナ〕","セーラームーン！　それにみんな！","(Luna)","Sailor Moon! Girls!",,"Sailor Moon! Girls!"
56,"p929","〔ルナ〕","いったんひくのよ！
わたしの所に来て！","(Luna)","You have to retreat!
Come here!",,"You have to retreat!
Come here!"
57,"p930","〔ジュピター〕","ひくったって……これじゃ","(Jupiter)","That's easier said than done...",,"That's easier said than done..."
58,"p931","〔マーズ〕","どうしろっていうのよ！","(Mars)","We need a distraction!",,"We'd need a distraction!"
59,"p932","〔タキシード仮面〕","ここはわたしが
引き受けよう！","(Tuxedo +Kamen+Mask+)","This is where I come in.",,"This is where I come in."
60,"p933","〔ジュピター〕","タキシード仮面？","(Jupiter)","Tuxedo +Kamen+Mask+?",,"Tuxedo +Kamen+Mask+?"
61,"p934","〔タキシード仮面〕","セーラームーンを
たのんだぞ","(Tuxedo +Kamen+Mask+)","Take care of Sailor Moon.",,"Take care of Sailor Moon."
62,"p935","〔マーズ〕","え？　あ、はい……","(Mars)","Huh? Y-Yes, sir...",,"Huh? Y-Yes sir."
63,"p936","〔セーラームーン〕","タキシード仮面！
","(Sailor Moon)","Tuxedo +Kamen+Mask+!",,"Tuxedo +Kamen+Mask+!"
64,"p937","〔セーラームーン〕","いや！　むちゃよ！","(Sailor Moon)","No! It's too dangerous!",,"No! It's too dangerous!"
65,"p938","〔タキシード仮面〕","大丈夫、しんぱいするな","(Tuxedo +Kamen+Mask+)","Don't worry. I'll be fine.",,"Don't worry. I'll be fine."
66,"p952","〔セーラームーン〕","タキシード仮面……","(Sailor Moon)","Tuxedo +Kamen+Mask+...",,"Tuxedo +Kamen+Mask+..."
67,"p946","〔セーラームーン〕","タキシード仮面！！
いや、あたしものこる！","(Sailor Moon)","Tuxedo +Kamen+Mask+!
No, I'm staying too!",,"Tuxedo +Kamen+Mask+!
No, I'm staying too!"
68,"p947","〔セーラームーン〕","！？","(Sailor Moon)","?!",,"? !"
69,"p948","〔タキシード仮面〕","そのバラの花にかけて、わたしは悪にくっしない","(Tuxedo +Kamen+Mask+)","I swear upon this rose―I shall never yield to evil.",,"I swear upon this rose―I shall never yield to evil."
70,"p949","〔タキシード仮面〕","セーラームーン、わたしを信じろ","(Tuxedo +Kamen+Mask+)","Trust me, Sailor Moon.",,"Trust me, Sailor Moon."
71,"p950","〔タキシード仮面〕","セーラー戦士たち、ながいは無用だ","(Tuxedo +Kamen+Mask+)","Sailor +Senshi+Soldiers+, there's no more time.",,"Sailor Senshi, there's no more time."
72,"p951","〔タキシード仮面〕","キミたちのプリンセスを
守ってくれ……","(Tuxedo +Kamen+Mask+)","Protect your princess.",,"Protect your princess."
73,"p952","〔セーラームーン〕","タキシード仮面……","(Sailor Moon)","Tuxedo +Kamen+Mask+...",,"Tuxedo +Kamen+Mask+..."
74,"p953","〔ネフライト〕","セーラー戦士たちか……","(Nephrite)","Sailor +Senshi+Soldiers+...",,"Sailor Senshi..."
75,"p954","〔ヴィーナス〕","ネフライト！","(Venus)","Nephrite!",,"Nephrite!"
76,"p955","〔ルナ〕","クインベリルたちをなんとかしないと","(Luna)","We need to deal with Queen Beryl and the others before you can reach that monster.",,"We need to deal with Queen Beryl and the others"
77,,"〔ルナ〕","あいつには近づけないわ","(Luna)",,,"before you can reach that monster."
78,"p956","〔アルテミス〕","でも、あのブラッディオパールがあるかぎり","(Artemis)","But as long as he holds the Bloody Opal, we can never defeat them for good...",,"But as long as he holds the Bloody Opal,"
79,,"〔アルテミス〕","いくら倒してもキリがない……","(Artemis)",,,"we can never defeat them for good..."
80,"p959","〔ネフライト〕","われらが分身、黒水晶よ！","(Nephrite)","Black Crystal―my spawn!",,"Black Crystal―My spawn!"
81,"p960","〔ネフライト〕","今こそわがよびかけに答えよ！","(Nephrite)","Answer my call!",,"Answer my call!"
82,"p961","〔ネフライト〕","わが手にきたりて
再びその力をわれにかさん","(Nephrite)","Come to me, and lend me your power once more!",,"Come to me, and lend me your power once more!"
83,"p962","〔マーキュリー〕","それは……","(Mercury)","That's...",,"That's..."
84,"p963","〔ネフライト〕","そう、おまえがこわした黒水晶だ。","(Nephrite)","Yes―the Black Crystal you once shattered.",,"Yes―The Black Crystal you once shattered."
85,"p964","〔ネフライト〕","しかし……","(Nephrite)","However...",,"However..."
86,,"〔ネフライト〕","くだいたぐらいではこいつのエナジーは消えん……","(Nephrite)","Shattering it is not enough to dissipate its energy.",,"Shattering it is not enough to dissipate its energy."
87,"p965","〔マーズ〕","まって！　そいつを使って何をしようというの！？","(Mars)","Hold on! What are you going to use it for?!",,"Hold on! What are you going to use it for?!"
88,,,"マーズをとめる",,"Stop Mars",,"Stop Mars"
89,,,"ネフライトをかばう",,"Defend Nephrite",,"Defend Nephrite"
90,,,"ネフライトに話しかける",,"Talk to Nephrite",,"Talk to Nephrite"
91,,"〔ヴィーナス〕","やめて、マーズ！！","(Venus)","Stop, Mars!",,"Stop, Mars!"
92,,"〔マーズ〕","ヴィーナス？","(Mars)","Venus?",,"Venus?"
93,,"〔ヴィーナス〕","わたしは、ネフライトを信じるわ……","(Venus)","I trust Nephrite.",,"I trust Nephrite."
94,,"〔セーラームーン〕","……わたしもよ","(Sailor Moon)","...Me too.",,"...Me too."
95,,"〔ヴィーナス〕","セーラームーン……","(Venus)","Sailor Moon...",,"Sailor Moon..."
96,,"〔ヴィーナス〕","待って、マーズ！！
ネフライトはちがうわ……","(Venus)","Wait, Mars!
Nephrite isn't like them.",,"Wait, Mars!
Nephrite is not like them."
97,,"〔マーズ〕","ヴィーナス？","(Mars)","Venus?",,"Venus?"
98,,"〔ヴィーナス〕","それにもう
信じるしか方法がないのよ","(Venus)","Besides...we don't have a choice.
We HAVE to trust him.",,"Besides...we don't have a choice.
We HAVE to trust him."
99,,"〔セーラームーン〕","……わたしも信じるわ
ネフライト","(Sailor Moon)","...I trust Nephrite.",,"...I trust Nephrite."
