10,"f102","〔ジュピター〕","（なるちゃん！？）","(Jupiter)","(Naru+-chan++?!)",,"(Naru-chan?!)"
11,"f103","〔なる〕","やめて、ネフライトさま
もう悪いことはしないで！","(Naru)","Please, Nephrite+-sama++!
Stop acting like this!",,"Please, Nephrite-sama!
Stop acting like that!"
12,,,"ネフライトと話す",,"Talk to Nephrite",,"Talk to Nephrite"
13,,,"なると話す",,"Talk to Naru",,"Talk to Naru"
14,,,"様子をみる",,"Wait and see",,"Wait and see"
15,,"〔ジュピター〕","ネフライト！","(Jupiter)","Nephrite!",,"Nephrite!"
16,,"〔ネフライト〕","来たか、セーラー戦士","(Nephrite)","Here you are, Sailor +Senshi+Soldier+.",,"Here you are, Sailor Senshi."
17,,"〔ジュピター〕","きさま、やっぱり悪人だったのか！","(Jupiter)","So you were actually evil all along?!",,"So you were actually evil all along?!"
18,,"〔ネフライト〕","聞く耳持たんな","(Nephrite)","I don't need to answer that.",,"I don't need to answer that."
19,"f104","〔なる〕","もう悪いことはしないって約束……ウソにしないで…","(Naru)","You said that you wouldn't do any more bad things...
Please, don't break that promise...",,"You said that you wouldn't do any more bad things...
Please, don't break that promise..."
20,"f105","〔ジュピター〕","なるちゃん、下がってな！","(Jupiter)","Naru+-chan++, fall back!",,"Naru-chan, fall back!"
21,"f106","〔ジュピター〕","しょせんこいつはダークキングダムのネフライト","(Jupiter)","That's Nephrite of the Dark Kingdom.",,"That's Nephrite of the Dark Kingdom."
22,"f107","〔ジュピター〕","悪の心が消えたわけじゃなかったんだよ！","(Jupiter)","The evil never left his heart!",,"Evil never left his heart!"
23,"f108","〔なる〕","ちがう！　ネフライトさまはそんなんじゃない！","(Naru)","You're wrong! Nephrite+-sama++ isn't like that!",,"You're wrong! Nephrite-sama isn't like that!"
24,"f109","〔なる〕","そんなんじゃ……絶対……","(Naru)","He's not...like that...",,"He's not...like that..."
25,"f110","〔ジュピター〕","なるちゃん……","(Jupiter)","Naru+-chan++...",,"Naru-chan..."
26,"f111","〔ぐりお〕","あわわわわ……","(Gurio)","Awawawa...",,"Awawawa..."
27,"f112","〔ネフライト〕","はあっ！","(Nephrite)","Hah!",,"Hah!"
28,,,"ぼうぎょ",,"Guard",,"Guard"
29,,,"にげる",,"Run",,"Run"
30,,,"はんげき",,"Counter",,"Counter"
31,,"〔ジュピター〕","く、くうっ！","(Jupiter)","Rgh!",,"Rgh!"
32,,"〔ネフライト〕","ふん、さすがにこらえたか","(Nephrite)","Hmph. Quite resilient.",,"Hmph. Quite resilient."
33,,"〔ジュピター〕","（にげ……だめだ、まにあわない！）","(Jupiter)","(I have to run―No, I won't make it!)",,"(I have to run―No, I won't make it!)"
34,,"〔ジュピター〕","くっ……！","(Jupiter)","Rgh...!",,"Rgh...!"
35,,"〔ネフライト〕","どうした、まだまだこれからだぞ","(Nephrite)","What's wrong? We're just getting started.",,"What's wrong? We're just getting started."
36,,"〔ジュピター〕","シュ……！
うわあっ！","(Jupiter)","Supre―Gwah!",,"Supre―Gwah!"
37,,"〔ネフライト〕","みのほどしらずが……","(Nephrite)","Will you ever learn?",,"Will you ever learn?"
38,"f113","〔ジュピター〕","やめろ、ネフライト！","(Jupiter)","Stop it, Nephrite!",,"Stop it, Nephrite!"
39,,"〔ジュピター〕","なるちゃんの声が聞こえないのか！？","(Jupiter)","Can't you hear Naru+-chan++'s voice?!",,"Can't you hear Naru-chan's voice?!"
40,"f114","〔ネフライト〕","そんな小娘など
きおくにない","(Nephrite)","I have no memories of that young girl.",,"I have no memories of that young girl."
41,"f116","〔なる〕","！？　……うそ……","(Naru)","?! ...No way...",,"? ! ...No way..."
42,,"〔ジュピター〕","ゆ……ゆるさない！！","(Jupiter)","You...You'll regret that!",,"You... You'll regret that!"
43,,,"パンチ",,"Punch",,"Punch"
44,,,"アタック",,"Attack",,"Attack"
45,,,"必殺技",,"Special Attack",,"Special Attack"
46,,"〔ジュピター〕","くらえっ！！","(Jupiter)","Take this!",,"Take this!"
47,,"〔ネフライト〕","あまいぞ！！
スターライトアタック！！","(Nephrite)","Pathetic!
Starlight Attack!",,"Pathetic!
Starlight Attack!"
48,,"〔ジュピター〕","！！　……ちっ！！","(Jupiter)","!! ...Tch!",,"! ! ...Tch!"
49,,"〔ネフライト〕","……よけたか。そうこなくてはな……","(Nephrite)","...So you dodged. Very good.",,"...You dodged it. Very good."
50,,"〔ジュピター〕","かくごしろ！！","(Jupiter)","Say your prayers!",,"Say your prayers!"
51,,"〔ネフライト〕","それはきさまだ！！
はあっ！！","(Nephrite)","Same goes for you!
HAH!",,"Same goes for you!
HAH!"
52,,"〔ジュピター〕","うわああぁぁっ！","(Jupiter)","Aaargh!",,"Aaargh!"
53,,"〔ネフライト〕","ふん、まだまだあまいな","(Nephrite)","Hmph. You have much to learn.",,"Hmph. You have much to learn."
54,,"〔ジュピター〕","シュープリーム……","(Jupiter)","Supreme...",,"Supreme..."
55,,"〔ネフライト〕","おそいぞ！
スターライトアターック！","(Nephrite)","Too slow!
Starlight Attack!",,"Too slow!
Starlight Attack!"
56,,"〔ジュピター〕","うわあああぁっ！","(Jupiter)","Aaargh!",,"Aaargh!"
57,,"〔ネフライト〕","口ほどにもない……","(Nephrite)","All bark and no bite.",,"All bark and no bite."
58,,"〔ジュピター〕","（強い……さすがは四天王の一人……）","(Jupiter)","(H-He's strong...He's definitely one of the +Shitennou+Four Heavenly Kings+...)",,"(H-He's strong... He's definitely one of the Shitennou...)"
59,,"〔ネフライト〕","どうした、セーラー戦士","(Nephrite)","What's wrong, Sailor +Senshi+Soldier+?",,"What's wrong, Sailor Senshi?"
60,,"〔ネフライト〕","こうげきしなければオレをたおすことはできんぞ","(Nephrite)","You'll never defeat me without attacking.",,"You'll never defeat me without attacking."
61,,"〔ジュピター〕","（だめだ……このままじゃ　こっちがやられちまう……","(Jupiter)","(This is bad...At this rate, I could die...",,"(This is bad... At this rate, I could die..."
62,,"〔ジュピター〕","……でも）","(Jupiter)","...And yet...)",,"...And yet...)"
63,,"〔なる〕","………………","(Naru)","......",,"......"
64,,"〔ネフライト〕","ふん、死にたいらしいな
まあそれもよかろう","(Nephrite)","Hmph. And so, you choose death.
Fine by me.",,"Hmph. And so, you choose death.
Fine by me."
65,,"〔ジュピター〕","（なにか……いい方法は）","(Jupiter)","(There has to be a way...)",,"(There has to be a way...)"
66,,,"説得する",,"Persuade",,"Persuade"
67,,,"スキをつく",,"Find an opening",,"Find an opening"
68,,,"仲間に通信する",,"Call for backup",,"Call for backup"
69,,"〔ジュピター〕","（仲間に通信……ダメだ
そんなよゆうはない……","(Jupiter)","(Should I call for backup...?
No, he'll never give me the time...",,"(Should I call for backup...?
No, he'll never give me the time..."
70,,"〔ジュピター〕","それに、みんなも今たたかってるんだ……！）","(Jupiter)","Besides, I'm sure they're all fighting, just like me...!)",,"Besides, I'm sure they're all fighting, just like me...!)"
71,,"〔ジュピター〕","（……まったくスキがない　なんてやつだ！）","(Jupiter)","(...His guard is flawless! What a monster!)",,"(...His guard is flawless! What a monster!)"
72,"f150","〔ジュピター〕","ネフライト！
もう一度だけ言う","(Jupiter)","Nephrite, listen to me!",,"Nephrite, listen to me!"
73,"f151","〔ジュピター〕","人間の心をとりもどせ！
なるちゃんを……","(Jupiter)","You have to reclaim your human heart!
Look at her!",,"You have to reclaim your human heart!
Look at her!"
74,"f152","〔ジュピター〕","なるちゃんを泣かすようなマネをするんじゃない！","(Jupiter)","Don't let Naru+-chan++ cry like this!",,"Don't let Naru-chan cry like this!"
75,"f153","〔ネフライト〕","……フ、笑わせるな！","(Nephrite)","...Hmph. Don't make me laugh.",,"...Hmph. Don't make me laugh."
