10,"p364","〔まこと〕","うさぎちゃーーん","(Makoto)","+Usagi-chaaaaan+Usagiiiii+!",,"Usagi-chan."
11,"p365","〔うさぎ〕","まこちゃん？","(Usagi)","Mako+-chan++?",,"Mako-chan?"
12,"p366","〔まこと〕","うさぎちゃん、ネフライトのお見舞いに行くんだろ？","(Makoto)","Usagi+-chan++, you're going to visit Nephrite, right?",,"Usagi-chan, you're going to visit Nephrite, right?"
13,,"〔まこと〕","あたしも付き合うよ","(Makoto)","I want to come too.",,"I want to come too."
14,"p367","〔うさぎ〕","まこちゃん！　まこちゃんは信じてくれるの？","(Usagi)","Mako+-chan++! So you believe me?",,"Mako-chan! So you believe me?"
15,"p368","〔まこと〕","ああ、うさぎちゃんのあんなマジな顔見ちゃたら","(Makoto)","There's no way I wouldn't believe you after I saw just how serious you were.",,"There's no way I wouldn't believe you after I saw just"
16,,"〔まこと〕","信じないわけにはいかないよ","(Makoto)",,,"how serious you were."
17,"p369","〔うさぎ〕","ありがとう！　まこちゃん","(Usagi)","Thank you, Mako+-chan++.",,"Thank you, Mako-chan."
18,"p370","〔まこと〕","じゃ、早速いこ！","(Makoto)","Come on, let's go!",,"Come on, let's go!"
19,"p371","〔まこと〕","何か、衛さんと二人っきりのとこ","(Makoto)","Sorry if I'm intruding on your alone time with Mamoru+-san++.",,"Sorry if I'm intruding in your alone-time with"
20,,"〔まこと〕","ジャマしちゃったみたいだね","(Makoto)",,,"Mamoru-san."
21,"p372","〔うさぎ〕","いやぁーねぇ！　そんなことないわよぉーー！！","(Usagi)","Oh, you! It's nothing like that!",,"Oh, you! It's nothing like that!"
22,"p373","〔うさぎ〕","ん！？","(Usagi)","Hm?",,"Hm?"
23,,"〔うさぎ〕","まこちゃん、あれ誰だろ？","(Usagi)","Mako+-chan++, who's that?",,"Mako-chan, who's that?"
24,,"〔まこと〕","………………？","(Makoto)","...?",,"...?"
25,,,"つかまえる",,"Deal with it",,"Deal with it"
26,,,"うさぎにまかせる",,"Leave it to Usagi",,"Leave it to Usagi"
27,,,"様子を見る",,"Wait and see",,"Wait and see"
28,"p375","〔うさぎ〕","まこちゃん！　あれっ！！","(Usagi)","Mako+-chan++, look!",,"Mako-chan, look!"
29,,"〔まこと〕","……","(Makoto)","...",,"..."
30,"p376","〔まこと〕","よぉし","(Makoto)","Alright...",,"Alright..."
31,"p377","〔まこと〕","ちょっとあんた！　ここで何してるんだぃ！？","(Makoto)","Hey you! What do you think you're doing?!",,"Hey you! What do you think you're doing?!"
32,"p379","〔ぐりお〕","××××××！！","(Gurio)","――――――!!",,"――――――!!"
33,"p380","〔ぐりお〕","い……いったい何が……","(Gurio)","Wh-Who is it?",,"Wh-Who is it?"
34,"p381","〔うさぎ〕","う、海野ぉ！？","(Usagi)","U-Umino?!",,"U-Umino?!"
