10,"p037","〔うさぎ〕","ええーっ？
まだ１回もないの？","(Usagi)","Say what?!
Not even ONCE?",,"Say what?!
Not even ONCE?"
11,"p038","〔ぐりお〕","そうなんですよぉ","(Gurio)","That's right...",,"That's right..."
12,,"〔ぐりお〕","うさぎさぁん。何かいい方法ないですかねぇ","(Gurio)","Usagi+-san++, please! Help me out!",,"Usagi-san, please! Help me out!"
13,,"〔ぐりお〕","なんとか、なるちゃんと一緒に帰る方法はないですか","(Gurio)","There has to be SOMETHING you can do so I can walk home with Naru+-chan++!",,"There has to be something that can be done so I could walk home with Naru-chan!"
14,,"〔うさぎ〕","海野……。学校からいっしょに帰るってえのは","(Usagi)","But Umino...Walking home from school together is what couples do...",,"But Umino... Walking home from school together"
15,,"〔うさぎ〕","恋人としての基本なのよ","(Usagi)",,,"is what couples do..."
16,,"〔ぐりお〕","だから、なんとかしたいと思っているんですが……","(Gurio)","I know...That's why I REALLY want to do it!",,"I know... That's why I REALLY want to do it!"
17,,"〔ぐりお〕","どうか協力してください
うさぎさん！","(Gurio)","I'm begging you!
Help me out, Usagi+-san++!",,"I'm begging you!
Help me out, Usagi-san!"
18,"p042","〔うさぎ〕","（海野となるちゃんの仲がそこまで進んでいなかった","(Usagi)","(I can't believe Umino and Naru+-chan++'s relationship is still so far behind...)",,"(I can't believe the relationship between Umino and Naru-chan"
19,,"〔うさぎ〕","とは、これは問題ねぇ…）","(Usagi)",,,"is still so far behind...)"
20,"p043","〔うさぎ〕","（う－ん…協力してあげたいのはやまやまだけど……","(Usagi)","(Hmmm...I'd really love to help him out, but...",,"(Hmmm... I'd really love to help him out, but..."
21,,"〔うさぎ〕","でも、こいつ何しでかすかわからない所あるからな）","(Usagi)","I think he might need a miracle...)",,"I think he might need a miracle...)"
22,"p045","〔うさぎ〕","うわっとおーーっ！","(Usagi)","WHOA?!",,"WHOA?!"
23,"p044","〔ぐりお〕","うさぎさん……？どうしたんですかぁ？","(Gurio)","What's wrong, Usagi+-san++?",,"What's wrong, Usagi-san?"
24,"p046","〔うさぎ〕","しょうがないわねぇー
んじゃこーしなさい","(Usagi)","Alright, alright.
Here's what you should do.",,"Alright, alright.
Here's what you should do."
25,"p047","〔うさぎ〕","ひそひそひそひそ","(Usagi)","*whisper* *whisper*",,"*whisper* *whisper*"
26,"p048","〔ぐりお〕","ふむふむふむ","(Gurio)","Hm-hm, hm-hm...",,"Hm-hm, hm-hm..."
27,"p049","〔うさぎ〕","こしょこしょこしょこしょ","(Usagi)","*mumble* *mumble*",,"*mumble* *mumble*"
28,"p050","〔ぐりお〕","ほうほうほう……おおっ！","(Gurio)","Yes, yes...Oh?",,"Yes, yes... Oh?"
