10,"p406","〔うさぎ〕","じゃ、なるちゃん悪いけど内緒の話だから","(Usagi)","Anyway...Sorry, Naru+-chan++, but we really need to speak with HIM in private.",,"Sorry Naru-chan, we really need to speak with him in private."
11,"p407","〔なる〕","え？　うん……でも何で三条院さん、うさぎと内緒の","(Naru)","Huh? But why would +Sanjouin-san+Mr. Sanjouin+ need to speak to you alone, Usagi?",,"Huh? But why would Sanjouin-san need speak to you"
12,,"〔なる〕","話なんてあるの？","(Naru)",,,"alone, Usagi?"
13,"p408","〔なる〕","わたしがいちゃダメなの？","(Naru)","Why can't I hear this, too?",,"Why can't I hear about it, too?"
14,"p409","〔うさぎ〕","え……？","(Usagi)","Uhmm...",,"Uhmm..."
15,,,"ウソをつく",,"Tell a lie",,"Tell a lie"
16,,,"地場に頼む",,"Ask Chiba to help",,"Ask Chiba to help"
17,,,"ぐりおをダシにする",,"Use Gurio",,"Use Gurio"
18,,"〔うさぎ〕","（そうだわ！）","(Usagi)","(Oh yeah!)",,"(Oh yeah!)"
19,,"〔うさぎ〕","まもちゃんが、三条院さんと男どうしの話があるのよ","(Usagi)","Mamo+-chan++ wants to have a man-to-man talk with +Sanjouin-san+Mr. Sanjouin+.",,"Mamo-chan wants to have a man-to-man talk with Sanjouin-san."
20,,"〔なる〕","それじゃ、うさぎも、外に出るの？","(Naru)","So you'll be leaving too, Usagi?",,"So you'll be leaving too, Usagi?"
21,,"〔うさぎ〕","（げっ！　それじゃ意味ないよ～","(Usagi)","(Geh! But I need to be there too!",,"(Geh! But I need to be there too!"
22,,"〔うさぎ〕","どうしよう、別の言いワケかんがえなきゃ）","(Usagi)","I need another excuse...)",,"I need another excuse...)"
23,"p410","〔うさぎ〕","あ、あのね……","(Usagi)","Well, uhmm...",,"Well, uhmm..."
24,"p411a","〔うさぎ〕","三条院さん、なるちゃんに迷惑かけちゃったおわびに","(Usagi)","+Sanjouin-san+Mr. Sanjouin+ would really like to get you a present to thank you for taking care of him.",,"Sanjouin-san would really like to get you a present"
25,,"〔うさぎ〕","何かプレゼントしたいって","(Usagi)",,,"to thank you for taking care of him."
26,"p411b","〔うさぎ〕","いろいろなるちゃんの好きな物とか聞かれてるのよ","(Usagi)","So he wants me to tell him about the things you like and stuff.",,"So he wants me to tell him about the things you like and stuff."
27,"p412","〔なる〕","ほんとぉ？","(Naru)","Really?",,"Really?"
28,"p413","〔うさぎ〕","ホント、ホント！","(Usagi)","Yeah, really!",,"Yes, really!"
29,"p414","〔なる〕","ま……いっか！","(Naru)","Hmm...Oh well.",,"Hmm... Oh well."
30,"p415","〔うさぎ〕","そーそー！　んじゃね！！","(Usagi)","Okay, see you later!",,"Okay, see you later!"
31,"p416","〔うさぎ〕","あ、あのね……","(Usagi)","Well, uhmm...",,"Well, uhmm..."
32,"p417","〔うさぎ〕","そうだ！　思い出した！","(Usagi)","Oh yeah, I just remembered!",,"Oh yeah, I just remembered!"
33,"p418","〔うさぎ〕","なるちゃん、海野が話があるんだって！","(Usagi)","Naru+-chan++, Umino said he wanted to talk to you!",,"Naru-chan, Umino said he wanted to talk to you!"
34,"p419","〔うさぎ〕","私たち部屋の中でまってるから","(Usagi)","We'll wait here, so you can go outside and have a nice chat.",,"We'll wait here,"
35,,"〔うさぎ〕","外で二人でゆっくり話してやってよ","(Usagi)",,,"so you can go outside and have a nice chat."
36,"p420","〔ぐりお〕","そ、そんな……うさぎさん聞いてないですよぉ！？","(Gurio)","E-Excuse me? Usagi+-san++, what are you talking about?!",,"E-Excuse me? Usagi-san, what are you talking about?!"
37,"p421","〔うさぎ〕","何言ってんのよ海野、二人っきりになるチャンス！","(Usagi)","C'mon, Umino, this is your chance to be alone with her!",,"Come on Umino, this is your chance to be alone with her!"
38,"p422","〔うさぎ〕","ありがたく活用しなさい！","(Usagi)","Be grateful and make the most of it!",,"Be thankful and make the most of it!"
39,"p423","〔ぐりお〕","……なるちゃん、あの人は……誰なんです？","(Gurio)","...Naru+-chan++...Who is that man?",,"...Naru-chan. Who is that man?"
40,,"〔なる〕","……えっ？","(Naru)","...Huh?",,"...Huh?"
41,"p424","〔ネフライト〕","どうだった？","(Nephrite)","How did it go?",,"How did it go?"
42,"p425","〔うさぎ〕","え！？","(Usagi)","Huh?!",,"Huh?!"
43,,"〔うさぎ〕","それが、そのーー……","(Usagi)","Uhmm, well...",,"Uhmm, well..."
44,"p426","〔ネフライト〕","……だろうな、われながら勝手な話だとは思う……","(Nephrite)","...Understandable. If I were in your place, I wouldn't trust me either.",,"...Understandable. If I were in your place, I wouldn't trust me either."
45,"p427","〔うさぎ〕","あ？　いや、そうじゃなくて……大丈夫よ！","(Usagi)","N-No, it's not like that!",,"N-No, it's not like that!"
46,"p428","〔うさぎ〕","すぐみんなわかってくれるわよ！","(Usagi)","They'll understand too. Just give it some time!",,"They'll understand too, just give it some time!"
47,"p429","〔うさぎ〕","アハ……アハハハハ……","(Usagi)","Ahah...Ahahahahah...",,"Ahah... Ahahahahah..."
48,"p430","〔地場〕","１つだけ聞きたい","(Chiba)","Answer me this.",,"Answer me this."
49,"p431","〔地場〕","なぜ死んだはずの男がここにいる。","(Chiba)","You're supposed to be dead. How are you here?",,"You're supposed to be dead. How are you here?"
50,"p432","〔地場〕","クインメタリアは封印されダークキングダムは滅びた","(Chiba)","The Dark Kingdom should have been destroyed when Queen Metalia was sealed.",,"The Dark Kingdom should have been destroyed"
51,,"〔地場〕","はずだ","(Chiba)",,,"when Queen Metalia was sealed."
