10,"r158","〔レイ〕","まったく、
たんじゅんなんだから","(Rei)","Honestly! She's way too simple.",,"Honestly. She's way too simple."
11,"r158a","〔美奈子〕","でも、そこがうさぎちゃんのいいところだと思うわ","(Minako)","Well, that IS one of Usagi+-chan++'s good qualities.",,"Well, that IS one of Usagi-chan's good qualities."
12,"r158b","〔レイ〕","えっ……？","(Rei)","Huh...?",,"Huh...?"
13,"r159","〔亜美〕","そうね","(Ami)","You're right.",,"You're right."
14,,"〔亜美〕","私もうさぎちゃんみたいに素直に信じてみたい","(Ami)","Sometimes I wish I could believe in others as much as she does.",,"Sometimes I wish I could believe in others as much as she does."
15,"r160","〔美奈子〕","ところで……そのネフライトってどんな人だったの？","(Minako)","By the way, what kind of man was this Nephrite?",,"By the way, what kind of man was this Nephrite?"
16,"r161","〔亜美〕","ネフライトはダークキングダムの四天王の一人","(Ami)","He was one of the Dark Kingdom's +Shitennou+Four Heavenly Kings+.",,"He was one of the Dark Kingdom's Shitennou."
17,"r162","〔亜美〕","星の動きから","(Ami)","He used to read the movements of the stars to predict when his targets would reach their full potential,",,"He used to read the movement of the stars"
18,,"〔亜美〕","一人の人間の一生で一番エナジーが高まる時をよんで","(Ami)",,,"to predict when his targets would reach their"
19,"r163","〔亜美〕","効率よくエナジーを集めようとしていたの","(Ami)","and then harvest their energy.",,"full potential, and then harvest their energy."
20,,"〔美奈子〕","…………","(Minako)","......",,"......"
21,"r164","〔亜美〕","でも、なるちゃんとの出会いが彼を変えたわ","(Ami)","But he changed after meeting Naru+-chan++.",,"However, he changed after meeting Naru-chan."
22,"r165","〔亜美〕","なるちゃんのいちずな
おもいに答えるように……","(Ami)","Her earnest feelings for him brought about a change...",,"Her earnest feelings for him brough upon a change..."
23,"r166","〔亜美〕","彼は人間として人を愛する心を知った","(Ami)","He was able to learn about human love.",,"He was able to learn about human love."
24,"r167","〔亜美〕","そして、最後はなるちゃんを助けるために","(Ami)","In the end, he gave his life to protect Naru+-chan++.",,"In the end, he gave his life"
25,,"〔亜美〕","命を落としたのよ","(Ami)",,,"to protect Naru-chan."
26,"r168","〔美奈子〕","かわいそう……","(Minako)","Poor guy...",,"Poor guy..."
27,"r169","〔美奈子〕","人間としての心に目ざめるのが、あまりにも……","(Minako)","Awakening emotions you never thought you had, only to die right after...",,"Awakening emotions you never thought you had,"
28,,"〔美奈子〕","おそすぎたのね","(Minako)","It's not fair.",,"only to die shortly after... It's not fair."
29,"r170","〔美奈子〕","うさぎちゃんの気持ち　　　わかるような気がする","(Minako)","I think I get why Usagi+-chan++ is so worked up about this.",,"I think I get why Usagi-chan is so worked up about this."
30,,"〔レイ〕","…………","(Rei)","......",,"......"
31,"r171","〔亜美〕","ルナとアルテミスの言ってたあやしい影も","(Ami)","Could there be a connection between this and the shadows you saw, Luna and Artemis?",,"Could there be a connection between this"
32,,"〔亜美〕","これとなにかかんけいあるのかしら？","(Ami)",,,"and the shadows Luna and Artemis saw?"
33,"r172","〔アルテミス〕","……わからないな。
でもとにかく、なにかがお","(Artemis)","...We're not sure yet.",,"...We're not sure yet."
34,,"〔アルテミス〕","こりつつあるということだけは確実に言えると思う","(Artemis)","However, it's clear that something is bound to happen very soon.",,"However, it's clear that something is bound to happen very soon."
35,"r173","〔アルテミス〕","みんな、ちょっとしたことでも気をつけて","(Artemis)","Keep your eyes open.",,"Keep your eyes open."
36,"r174","〔レイ〕","うさぎはあれでいいのよ
頭から信じて……","(Rei)","And of course, Usagi trusts him without hesitation.",,"And of course, Usagi trusts him without hesitation."
37,,"〔レイ〕","信じきって……","(Rei)","She has complete faith in him...",,"She has complete faith in him..."
38,"r175","〔レイ〕","だってあのコは、あのコは私たちとは……","(Rei)","She's not like us. She's...",,"She's not like us. She's..."
39,"r176","〔亜美〕","レイちゃん？","(Ami)","Rei+-chan++?",,"Rei-chan?"
40,,"〔レイ〕","…………","(Rei)","......",,"......"
41,"r177","〔レイ〕","ごめん、なんでもない","(Rei)","Sorry. It's nothing.",,"Sorry. It's nothing."
