10,"a974","〔亜美〕","もしかして……図書室にわすれてるって可能性も","(Ami)","Well...It's possible that I forgot it in the library.",,"Well... It's possible that I forgot it in the library."
11,,"〔亜美〕","否定できないわね","(Ami)","I can't rule that out unless I confirm it.",,"I can't rule that out without confirming it."
12,"a975","〔亜美〕","今日は閉館か……
どうしよう","(Ami)","It's closed today...What now?",,"It's closed today... What now?"
13,,,"本屋にいく",,"Go to the bookstore",,"Go to the bookstore"
14,,,"公園へいく",,"Go to the park",,"Go to the park"
15,,,"家へかえる",,"Go home",,"Go home"
16,,"〔亜美〕","もしかしたら、なじみの本屋さんに忘れたのかも……","(Ami)","It's possible I left it at my usual bookstore...",,"It's possible I left it at my usual bookstore..."
17,"a976","〔亜美〕","……今日は定休日じゃないはずなんだけど……？","(Ami)","...How unusual.
Today's not supposed to be their day off.",,"...How unusual.
It's not supposed to be their day off today."
18,"a977","〔亜美〕","昨日だけでなく、今日も見られてるようだわ……","(Ami)","I feel like someone's following me today, too...",,"I have a feeling someone's following me today, too..."
19,,,"公園へいく",,"Go to the park",,"Go to the park"
20,,,"家へかえる",,"Go home",,"Go home"
21,,,"つけている人を探す",,"Find your stalker",,"Find your stalker"
22,,"〔亜美〕","もしかしたら、なじみの公園に忘れたのかも……","(Ami)","It's possible I left it at my usual park...",,"It's possible I left it at my usual park..."
23,"a978","〔亜美〕","改装中か……","(Ami)","Closed for improvements...",,"Under refurbishment..."
24,"a977","〔亜美〕","昨日だけでなく、今日も見られてるようだわ……","(Ami)","I feel like someone's following me today, too...",,"I have a feeling someone's following me today, too..."
25,,,"本屋へいく",,"Go to the bookstore",,"Go to the bookstore"
26,,,"家へかえる",,"Go home",,"Go home"
27,,,"つけている人を探す",,"Find your stalker",,"Find your stalker"
28,,"〔亜美〕","もしかしたら、家に忘れただけかも……","(Ami)","It's possible I left it home...",,"It's possible I left it home..."
29,"a979","〔亜美〕","こまったわ、カギを忘れちゃった……しかたない","(Ami)","Oh dear. I forgot my keys...",,"Oh dear. I forgot my keys..."
30,,"〔亜美〕","管理人さんの所にカギをかりにいかなきゃ","(Ami)","I'll have to borrow a copy from the caretaker.",,"I'll have to borrow a copy from the caretaker."
31,"a980","〔亜美〕","こまったわ……管理人さんおるすみたい……","(Ami)","Oh dear...The caretaker isn't home.",,"Oh dear... The caretaker isn't home."
32,"a977","〔亜美〕","昨日だけでなく、今日も見られてるようだわ……","(Ami)","I feel like someone's following me today, too...",,"I have a feeling someone's following me today, too..."
33,,,"本屋へいく",,"Go to the bookstore",,"Go to the bookstore"
34,,,"公園へいく",,"Go to the park",,"Go to the park"
35,,,"つけている人を探す",,"Find your stalker",,"Find your stalker"
36,,"〔亜美〕","もしかしたら、なじみの本屋さんに忘れたのかも……","(Ami)","It's possible I left it at my usual bookstore...",,"It's possible I left it at my usual bookstore..."
37,,"〔亜美〕","……今日は定休日じゃないはずなんだけど……？","(Ami)","...How unusual.
Today's not supposed to be their day off.",,"...How unusual.
It's not supposed to be their day off today."
38,,"〔亜美〕","まだ、つけてきてるみたい","(Ami)","I think I'm still being followed.",,"I think I'm still being followed."
39,,"〔亜美〕","とりあえず、ほかの心当たりの所に行ってみましょう","(Ami)","For now, I'll try going somewhere else.",,"For now, I'll try going somewhere else."
40,,"〔亜美〕","もしかしたら、なじみの公園に忘れたのかも……","(Ami)","It's possible I left it at my usual park...",,"It's possible I left it at my usual park..."
41,,"〔亜美〕","改装中か……","(Ami)","Closed for improvements...",,"Under refurbishment..."
42,,"〔亜美〕","まだ、つけてきてるみたい","(Ami)","I think I'm still being followed.",,"I think I'm still being followed."
43,,"〔亜美〕","とりあえず、ほかの心当たりの所に行ってみましょう","(Ami)","For now, I'll try going somewhere else.",,"For now, I'll try going somewhere else."
44,,"〔亜美〕","もしかしたら、家に忘れただけかも……","(Ami)","It's possible I left it home...",,"It's possible I left it home..."
45,,"〔亜美〕","こまったわ、カギを忘れちゃった……しかたない","(Ami)","Oh dear. I forgot my keys...",,"Oh dear. I forgot my keys..."
46,,"〔亜美〕","管理人さんの所にカギをかりにいかなきゃ","(Ami)","I'll have to borrow a copy from the caretaker.",,"I'll have to borrow a copy from the caretaker."
47,,"〔亜美〕","こまったわ……管理人さんおるすみたい……","(Ami)","Oh dear...The caretaker isn't home.",,"Oh dear... The caretaker isn't home."
48,,"〔亜美〕","まだ、つけてきてるみたい","(Ami)","I think I'm still being followed.",,"I think I'm still being followed."
49,,"〔亜美〕","とりあえず、ほかの心当たりの所に行ってみましょう","(Ami)","For now, I'll try going somewhere else.",,"For now, I'll try going somewhere else."
50,"a907","〔亜美〕","……昨日からしつこいわね","(Ami)","...Whoever they are, they sure are stubborn.",,"...Whoever they are, they sure are stubborn."
51,"a908","〔亜美〕","ポケコンの次はなにをねらっているのかしら？","(Ami)","Wasn't my pocket computer enough?
What else do they want from me?",,"Wasn't my pocket computer enough?
What else do they want from me?"
52,"a909","〔亜美〕","ようし正体を
つきとめてやる！","(Ami)","That's it. I'm going to find out who this is!",,"That's it. I'm going to find out who they are!"
53,,,"さきまわりする",,"Go on ahead",,"Go on ahead"
54,,,"まちかまえる",,"Wait for them",,"Wait for them"
55,,,"後へまわりこむ",,"Take a roundabout path",,"Take a roundabout path"
56,"a922","〔亜美〕","さきまわりして
捕まえてみせるわ","(Ami)","I'll go on ahead and catch them.",,"I'll go on ahead and catch them."
