10,"p037","〔うさぎ〕","ええーっ？
まだ１回もないの？","(Usagi)","Say what?!
Not even ONCE?",,"Say what?!
Not even ONCE?"
11,"p038","〔ぐりお〕","そうなんですよぉ","(Gurio)","That's right...",,"That's right..."
12,,"〔ぐりお〕","うさぎさぁん。何かいい方法ないですかねぇ","(Gurio)","Usagi+-san++, please! Help me out!",,"Usagi-san, please! Help me out!"
13,,"〔ぐりお〕","なんとか、なるちゃんと一緒に帰る方法はないですか","(Gurio)","There has to be SOMETHING you can do so I can walk home with Naru+-chan++!",,"There has to be something that can be done so I could walk home with Naru-chan!"
14,,"〔うさぎ〕","海野……。学校からいっしょに帰るってえのは","(Usagi)","But Umino...Walking home from school together is what couples do...",,"But Umino... Walking home from school together"
15,,"〔うさぎ〕","恋人としての基本なのよ","(Usagi)",,,"is what couples do..."
16,,"〔ぐりお〕","だから、なんとかしたいと思っているんですが……","(Gurio)","I know...That's why I REALLY want to do it!",,"I know... That's why I REALLY want to do it!"
17,,"〔ぐりお〕","どうか協力してください
うさぎさん！","(Gurio)","I'm begging you!
Help me out, Usagi+-san++!",,"I'm begging you!
Help me out, Usagi-san!"
18,"p042","〔うさぎ〕","（海野となるちゃんの仲がそこまで進んでいなかった","(Usagi)","(I can't believe Umino and Naru+-chan++'s relationship is still so far behind...)",,"(I can't believe the relationship between Umino and Naru-chan"
19,,"〔うさぎ〕","とは、これは問題ねぇ…）","(Usagi)",,,"is still so far behind...)"
20,,,"協力しない",,"Stay out of it",,"Stay out of it"
21,,,"ぐりおのために協力する",,"Do it for Gurio",,"Do it for Gurio"
22,,,"なるのために協力する",,"Do it for Naru",,"Do it for Naru"
23,"p043","〔うさぎ〕","（う－ん…協力してあげたいのはやまやまだけど……","(Usagi)","(Hmmm...I'd really love to help him out, but...",,"(Hmmm... I'd really love to help him out, but..."
24,,"〔うさぎ〕","でも、こいつ何しでかすかわからない所あるからな）","(Usagi)","I think he might need a miracle...)",,"I think he might need a miracle...)"
25,"p045","〔うさぎ〕","うわっとおーーっ！","(Usagi)","WHOA?!",,"WHOA?!"
26,"p044","〔ぐりお〕","うさぎさん……？どうしたんですかぁ？","(Gurio)","What's wrong, Usagi+-san++?",,"What's wrong, Usagi-san?"
27,,"〔うさぎ〕","（海野とのカップルじゃあ","(Usagi)","(Trying to get them together might be more trouble than it's worth...",,"(Trying to get them together might be more trouble"
28,,"〔うさぎ〕","なるちゃんも迷惑だと思うかもしれないわね……）","(Usagi)","Would Naru+-chan++ even like the idea?)",,"than it's worth... Would Naru-chan even like the idea?)"
29,,"〔ぐりお〕","うさぎさん……
何を考えてるんですか？","(Gurio)","Hello? Earth to Usagi+-san++?",,"Hello? Earth to Usagi-san?"
