10,"p874","〔ジュピター〕","スパークリング　ワイド
プレッシャー","(Jupiter)","Sparkling Wide Pressure!",,"Sparkling Wide Pressure!"
11,"p875","〔マーキュリー〕","シャイン　アクア
イリュージョン！","(Mercury)","Shine Aqua Illusion!",,"Shine Aqua Illusion!"
12,"p876","〔マーズ〕","バーニング　マンダラー！","(Mars)","Burning Mandala!",,"Burning Mandala!"
13,"p877","〔ヴィーナス〕","ヴィーナス　ラブミー
チェーン！","(Venus)","Venus Love Me Chain!",,"Venus Love Me Chain!"
14,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)","AAARGH!!",,"AAARGH!!"
15,"p880","〔ジュピター〕","……あ……れ！？","(Jupiter)","...Huh...?",,"...Huh...?"
16,"p881","〔マーキュリー〕","今のは……いったい……","(Mercury)","What did we just do...?",,"What did we just do...?"
17,"p882","〔ヴィーナス〕","セーラームーン！　今よ！","(Venus)","Sailor Moon! Now!",,"Sailor Moon! Now!"
18,"p884","〔セーラームーン〕","ムーンプリンセス
ハレーション！","(Sailor Moon)","Moon Princess Halation!",,"Moon Princess Halation!"
19,"p885","〔クインベリル〕","な……なんだと……負ける……のか？","(Queen Beryl)","H-How...? How is this possible...?",,"H-How...? How is this possible...?"
20,"p886","〔クインベリル〕","このわたしが二度も……！？","(Queen Beryl)","How could I be defeated again...?!",,"How could I be defeated again...?!"
21,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)","AAARGH!!",,"AAARGH!!"
22,"p887","〔マーキュリー〕","パスト・ワイズマン！
つぎはあなたの番よ！","(Mercury)","Past Wiseman! You're next!",,"Past Wiseman! You're next!"
23,,"〔パスト・ワイズマン〕","……","(Past Wiseman)","......",,"......"
24,"p888","〔ヴィーナス〕","なんとかおっしゃい！","(Venus)","Say something!",,"Say something!"
25,"p889","〔パスト・ワイズマン〕","……ムダだ","(Past Wiseman)","...Useless.",,"...Useless."
26,"p890","〔セーラームーン〕","！？","(Sailor Moon)","?!",,"? !"
27,"p891","〔パスト・ワイズマン〕","ムダだといっている","(Past Wiseman)","This is all useless.",,"This is all useless."
28,"p892","〔マーズ〕","なんて巨大な妖気！！","(Mars)","This evil energy is immense!",,"This evil energy is immense!"
29,"p893a","〔パスト・ワイズマン〕","きさまらがいくらあがこうと、","(Past Wiseman)","The Bloody Opal gives me absolute control over all spirits.",,"The Bloody Opal gives me absolute control"
30,,"〔パスト・ワイズマン〕","霊気をあやつるすべをもつ","(Past Wiseman)",,,"over all spirits."
31,"p893b","〔パスト・ワイズマン〕","このブラッディオパールの前では無力","(Past Wiseman)","No matter how much you struggle, you are utterly powerless before me.",,"No matter how much you struggle,"
32,,"〔パスト・ワイズマン〕","ムダだと言っているのだ","(Past Wiseman)",,,"you are utterly powerless before me."
33,"p894","〔ジェダイト〕","ぐ……かはあ！！","(Jadeite)","Rgh...Gwah!",,"Rgh... Gwah!"
34,"p895","〔クンツァイト〕","ぐごおぉぉ！！","(Kunzite)","GRAAAGH!",,"GRAAAGH!"
35,"p896","〔ゾイサイト〕","ぎぎぎぎぎ……","(Zoisite)","Urrrgh...",,"Urrrgh..."
36,"p897","〔クインベリル〕","ぐ……ぐおおおっ！！","(Queen Beryl)","Gh...AAARGH!!",,"Gh... AAARGH!!"
37,"p898","〔ジュピター〕","なっ……","(Jupiter)","What the―?",,"What the―?"
38,"p899","〔パスト・ワイズマン〕","もはや、この者たちにあんそくの場はない","(Past Wiseman)","They are unable to rest in peace.",,"They are unable to rest in peace."
39,"p900","〔パスト・ワイズマン〕","きさまらが倒せば、倒しただけこいつらは、死の苦し","(Past Wiseman)","Every time they die, they will come back to life,",,"Every time they die, they will come back to life,"
40,,"〔パスト・ワイズマン〕","みと再生の苦つうを味わいつづけるのだ……","(Past Wiseman)","suffering pain most excruciating...",,"suffering pain most excruciating..."
41,"p901","〔セーラームーン〕","……！！","(Sailor Moon)","*gasp*",,"*gasp*"
42,"p902","〔ヴィーナス〕","ひどい……","(Venus)","...That's so cruel...",,"...That's so cruel..."
43,"p904","〔パスト・ワイズマン〕","さあ、まだけいやくははたされておらんぞ","(Past Wiseman)","You have not yet fulfilled your pact.",,"You have not fulfilled your pact yet."
44,"p905","〔パスト・ワイズマン〕","セーラー戦士たちを血祭りにあげ、","(Past Wiseman)","You must eliminate the Sailor +Senshi+Soldiers+ and bring me the Illusionary Silver Crystal.",,"You must eliminate the Sailor Senshi"
45,,"〔パスト・ワイズマン〕","幻の銀水晶をわが元にけん上するのだ","(Past Wiseman)",,,"and bring me the Illusionary Silver Crystal."
46,"p906","〔クインベリル〕","のぞむ……ところだ……","(Queen Beryl)","As you...command...",,"As you...command..."
47,"p907","〔セーラームーン〕","やめてぇっ！！もうやめて……おねがい……","(Sailor Moon)","STOP IT! Please...stop it...",,"STOP IT! Please...stop it..."
48,"p908","〔セーラームーン〕","……どうしてそこまでして戦わなくちゃいけないの！","(Sailor Moon)","Why must we fight like this?!",,"Why must we fight like this?!"
49,"p909","〔ジュピター〕","セーラームーン……","(Jupiter)","Sailor Moon...",,"Sailor Moon..."
50,"p910","〔クインベリル〕","このわたしをあわれむというのか、","(Queen Beryl)","Are you pitying me, Princess Serenity?",,"Are you pitying me,"
51,,"〔クインベリル〕","プリンセス・セレニティ。","(Queen Beryl)",,,"Princess Serenity?"
52,"p911","〔クインベリル〕","どこまでも、にくにくしい小娘よ……","(Queen Beryl)","You loathsome, detestable girl...",,"You detestable, loathsome girl..."
53,"p912","〔クインベリル〕","ならばその命をいただこう","(Queen Beryl)","Then allow me to take your life.",,"Then allow me to take your life."
54,"p913","〔ヴィーナス〕","ベリル！　クレッセント…","(Venus)","Beryl! Crescent...!",,"Beryl! Crescent...!"
55,"p914","〔クンツァイト〕","きさまの相手はこのオレだ","(Kunzite)","I shall be your opponent!",,"I shall be your opponent!"
56,"p915","〔ジュピター〕","ずりゃああ！！","(Jupiter)","Zuryah!",,"Zuryah!"
57,"p916","〔ジュピター〕","わたしが相手になったげるよ！　来な！！","(Jupiter)","You're fighting ME this time! Bring it on!",,"You're fighting ME this time! Bring it on!"
