50,"p162","〔アルテミス〕","まったく……キミたちは戦士の使命というものをどう","(Artemis)","Seriously...Is THIS what you think of your duties as +Senshi+Soldiers+?!",,"Seriously."
51,,"〔アルテミス〕","とらえているんだ！？","(Artemis)",,,"Is that what you think of your duties as Senshi?!"
52,,"〔レイ〕","でも、魔界樹とあの二人も去っちゃって、もう敵な","(Rei)","But the Makai Tree and those two are gone.",,"But the Makai Tree and those two are gone."
53,,"〔レイ〕","んていないじゃない。なんで特訓なんか必要あるの？","(Rei)","We don't have anyone to fight.
Why would we need training?",,"We don't have anyone to fight.
Why would we need training?"
54,,"〔アルテミス〕","……！","(Artemis)","...!",,"...!"
55,"p165","〔アルテミス〕","美奈子、それすら伝えてないのか","(Artemis)","Does this mean you haven't told them, Minako?",,"Does this mean you haven't told them, Minako?"
56,"p166","〔美奈子〕","え、だって……その、ほら気のせいってことも……","(Minako)","W-Well, uhmm...I mean, maybe you just imagined it...",,"W-Well, uhmm... I mean, maybe you just imagined it..."
57,"p167","〔アルテミス〕","美奈子！","(Artemis)","Minako!",,"Minako!"
58,"p169","〔亜美〕","実はね、昨日の晩ルナとアルテミスが妖しいエナジー","(Ami)","Apparently, Luna and Artemis sensed dark energy yesterday evening.",,"It seems that Luna and Artemis have sensed"
59,,"〔亜美〕","を感じたらしいのよ","(Ami)",,,"dark energy, yesterday evening."
60,"p170","〔ルナ〕","それだけじゃないわ。そのエナジーを発してる影も","(Luna)","That's not all. We saw shadows releasing this energy.",,"That's not all."
61,,"〔ルナ〕","見たわ","(Luna)",,,"We saw the shadows releasing this energy."
62,"p171","〔ルナ〕","しかも、三人も","(Luna)","Three shadows, to be exact.",,"Three shadows, to be exact."
63,"p172","〔アルテミス〕","妖魔によくにた
エナジーだった","(Artemis)","That energy was very similar to that of a Youma.",,"That energy was very similar to that of a Youma."
64,"p173","〔アルテミス〕","いや妖魔そのものと言った方がいいかもしれない……","(Artemis)","No―we'd better assume that it WAS an actual Youma.",,"No―We'd better assume that it was an actual Youma."
65,"p174","〔まこと〕","妖魔？","(Makoto)","A Youma?",,"A Youma?"
66,"p175","〔美奈子〕","でしょ、でしょお","(Minako)","I know, right?",,"I know, right?"
67,"p176","〔アルテミス〕","美奈子！","(Artemis)","MINAKO!",,"Minako!"
68,"p177","〔アルテミス〕","とにかく！","(Artemis)","At any rate...",,"At any rate..."
69,"p178","〔アルテミス〕","気のせいにしても用心するにこしたことはない！","(Artemis)","While we'd like to be wrong about this, it's better to be safe than sorry.",,"While we'd like to be wrong about this, it's better to be safe than sorry."
70,"p179","〔アルテミス〕","みんな少したるんでるようだから","(Artemis)","You've been slacking off too much lately, so you're going to be working twice as hard now.",,"You've been slacking off too much lately,"
71,,"〔アルテミス〕","今日はビシビシいくぞ！
いいな！！","(Artemis)","GOT IT?!",,"so you're going to work twice as hard now.
Got it?!"
72,"p180","〔４人〕","はーーーい","(All Four)","Yeees.",,"Yeees."
73,"p181","〔亜美〕","はは……ははは……","(Ami)","Hahah...Hahahah...",,"Hahah... Hahahah..."
74,"p182","〔マーズ〕","はあっ！！","(Mars)","Hah!",,"Hah!"
75,"p183","〔ジュピター〕","だあっ！！","(Jupiter)","Dah!",,"Dah!"
76,"p184","〔セーラームーン〕","やーーー！","(Sailor Moon)","Yaaah!",,"Yaaah!"
