10,,"〔クインベリル〕","モニュメントの製作は
どうなっておる？","(Queen Beryl)","Is the construction of the monuments proceeding as planned?",,"Is the construction of the monuments proceeding well?"
11,,"〔クンツァイト〕","その件につきましては","(Kunzite)","Yes, my Queen.",,"Yes, my Queen."
12,,"〔クンツァイト〕","ただいまゾイサイトが動いております","(Kunzite)","Zoisite is carrying out his plan.",,"Zoisite is carrying out his plan."
13,,"〔クインベリル〕","たしか電脳世界で作っておるのだったな","(Queen Beryl)","Ah, yes. He's creating them inside the digital world, correct?",,"Ah, yes. He's creating them inside the digital world, correct?"
14,,"〔クンツァイト〕","はっ、コンピュータネットワーク上に存在する","(Kunzite)","Indeed.",,"Indeed."
15,,"〔クンツァイト〕","仮想空間でモニュメントを作りだし","(Kunzite)","He will erect the monuments in the virtual space existing above the computer network.",,"He will erect the monuments in the virtual space existing above the computer network."
16,,"〔クンツァイト〕","あつめたエナジーを使用し","(Kunzite)","Using the energy he gathers,",,"Using the energy he will gather,"
17,,"〔クンツァイト〕","一気に現実空間に再構成いたします","(Kunzite)","we can then materialize them in the physical world.",,"we can then materialize them in the physical world."
18,,"〔クインベリル〕","うまくいくのか……","(Queen Beryl)","Will this actually work?",,"Will this actually work?"
19,,"〔クンツァイト〕","再生されパワーアップした知識の妖魔","(Kunzite)","The revived, enhanced information Youma, Super Garoben, calculated the success rate of this plan.",,"The revived, enhanced information Youma,"
20,,"〔クンツァイト〕","スーパーガロベンに作戦の成功率を計算させたところ","(Kunzite)",,,"Super Garoben, has calculated the success rate of this plan."
21,,"〔クンツァイト〕","９０パーセント以上とでました","(Kunzite)","It is over 90 percent.",,"It was over 90 percent."
22,,"〔クインベリル〕","それなら、よいが……","(Queen Beryl)","I suppose that's good...",,"I suppose that's good..."
23,,"〔クンツァイト〕","さらに、ことを電脳世界でおこなっておりますから","(Kunzite)","Additionally, since we're interfering with the digital world,",,"Additionally, as we're interfering with the digital world,"
24,,"〔クンツァイト〕","にっくきセーラー戦士どもに気づかれる心配もござい","(Kunzite)","those detestable Sailor +Senshi+Soldiers+ won't be able to realize our plans.",,"those detestable Sailor Senshi won't be able to realize our plans."
25,,"〔クンツァイト〕","ません。まあ、万に一つ気づかれても","(Kunzite)","And even if they do,",,"And even if they did,"
26,,"〔クンツァイト〕","作戦は最終段階に入っております","(Kunzite)","it will be only as we enter the final step.",,"it would be only as we enter the final step."
27,,"〔クンツァイト〕","これを阻止することはできますまい","(Kunzite)","They won't be able to interfere.",,"They won't be able to interfere."
28,,"〔クインベリル〕","時は満ちた……","(Queen Beryl)","The time is nigh...",,"The time is nigh..."
