10,"j000","〔まこと〕","（ああ……いい天気だ
こう天気がいいと","(Makoto)","(What a nice day. It's the kind that really puts you in a good mood.)",,"(What a nice day."
11,,"〔まこと〕","なんだか気分まではずんでくるよなあ……）","(Makoto)",,,"It really puts you in a good mood.)"
12,"j001","〔まこと〕","（こんな日は……）","(Makoto)","(On a day like this...)",,"(On a day like this...)"
13,"j002","〔まこと〕","（へへっ……
へへへっ……）","(Makoto)","(Heheh...Heheheh...)",,"(Heheh... Heheheh...)"
14,"j003","〔うさぎ〕","まーこちゃん！","(Usagi)","Mako+-chan++!",,"Mako-chan!"
15,"j004","〔まこと〕","うさぎちゃん？　どうしたんだい、そんなにあわてて","(Makoto)","Usagi+-chan++? What's up? You sure were in a rush there...",,"Usagi-chan? What's up? You were rushing..."
16,"j005","〔うさぎ〕","えへへ……ちょっとね","(Usagi)","*giggle* Oh, it's nothing.",,"*giggle* Oh, it's nothing."
17,"j006","〔うさぎ〕","でもどーしたの？","(Usagi)","What about you?",,"What about you?"
18,,"〔うさぎ〕","なんだかボンヤリしてたみたいだけど？","(Usagi)","You look all misty-eyed.",,"You look lost in thought."
19,,,"無視する",,"Ignore",,"Ignore"
20,,,"考える",,"Think",,"Think"
21,,,"こたえる",,"Answer",,"Answer"
22,,"〔まこと〕","（そんなにボンヤリしてたのかな？　あたし）","(Makoto)","(Was it that obvious?)",,"(Was it that obvious?)"
23,,"〔うさぎ〕","まこちゃん？","(Usagi)","Mako+-chan++?",,"Mako-chan?"
24,,"〔まこと〕","……………………………………やっだあっ、もうっ！","(Makoto)","......Oh my gosh!",,"......Oh my gosh!"
25,,"〔うさぎ〕","ま、まこちゃん？","(Usagi)","M-Mako+-chan++?",,"M-Mako-chan?"
26,"p006","〔まこと〕","……いや、今日は朝から不思議な気分なんだ","(Makoto)","You see, something feels different this morning.",,"You see, something feels different this morning."
27,,"〔まこと〕","なんだか胸がドキドキして……","(Makoto)","I'm very excited for some reason...",,"I'm very excited for some reason."
28,"p007","〔うさぎ〕","おおっ！？","(Usagi)","My, oh my!",,"My oh my!"
29,,"〔うさぎ〕","それってもしかして、恋の予感ってヤツじゃないの？","(Usagi)","Could this be...LOVE?",,"Could this be...LOVE?"
30,"p008","〔まこと〕","え……やだな、そんなことないよ","(Makoto)","Huh? No way. Couldn't be...",,"Huh? No way, that can't be."
31,"p009","〔うさぎ〕","でもいーなー。私にはそんなの全然ないよ","(Usagi)","It must be nice to feel that way.
It never happens to me.",,"It must be nice to feel that way.
It never happens to me."
32,"p010","〔まこと〕","何いってんだい","(Makoto)","What are you talking about?",,"What are you talking about?"
33,,"〔まこと〕","うさぎちゃんには、衛さんがいるじゃないか","(Makoto)","Don't you have Mamoru+-san++, Usagi+-chan++?",,"Don't you have Mamoru-san, Usagi-chan?"
34,"p011","〔うさぎ〕","えーっ。へー。やだよお…","(Usagi)","Oh, well, you know...Heheh...",,"Oh well, you know, heheh..."
35,"p012","〔レイ〕","まこちゃーん。うさぎー","(Rei)","Mako+-chan++! Usagi!",,"Mako-chan! Usagi!"
36,"p013","〔うさぎ〕","レイちゃん、美奈子ちゃん","(Usagi)","Rei+-chan++! Minako+-chan++!",,"Rei-chan, Minako-chan."
37,"p014","〔まこと〕","えっ！？特訓？
今日これから？","(Makoto)","Huh?! Special training?!
Like, today?",,"Huh?! Special training?!
Like, today?"
38,"p015","〔レイ〕","そうなのよ、急に……勝手だと思わない？","(Rei)","Yeah, that's what he said.
He's so selfish.",,"Yeah, that's what he said.
He's so selfish."
39,"p016","〔美奈子〕","だから、アルテミスには悪いけど、","(Minako)","That's Artemis for you.",,"That's Artemis for you."
40,,"〔美奈子〕","知らんぷりしてさぼっちゃおー！　って話してたのよ","(Minako)","So here's the plan: we'll pretend we didn't know about it and go have some fun!",,"So here's the plan: we'll pretend we didn't know about it and go have some fun!"
41,,"〔まこと〕","うーん、どうしようかな？","(Makoto)","Hmm...What should I do?",,"Hmm, what should we do?"
42,,,"考える",,"Think",,"Think"
43,,,"さんせいする",,"Agree",,"Agree"
44,,,"うさぎに聞く",,"Ask Usagi",,"Ask Usagi"
45,,"〔まこと〕","（バレるとまずいけど……特訓もやだなあ）","(Makoto)","(It would be bad if we got caught...
But I really don't feel like training today.)",,"(It would be bad if we get caught...
But I really don't feel like training today.)"
46,,"〔まこと〕","あたしもレイちゃんたちにさんせいだけど……","(Makoto)","Well, generally speaking, I'm on board with what you're saying...",,"Generally speaking, I agree with what you're saying..."
47,,"〔レイ〕","さすが、まこちゃん","(Rei)","That's our Mako+-chan++.",,"That's our Mako-chan."
48,,"〔まこと〕","うさぎちゃんはどう思う？","(Makoto)","What do you think, Usagi+-chan++?",,"What do you think, Usagi-chan?"
49,,"〔うさぎ〕","それいい！
さんせーー！","(Usagi)","Of course I agree!",,"Of course I agree!"
50,,"〔うさぎ〕","サボっちゃおーーっ！","(Usagi)","It's skippin' time!",,"It's skippin' time!"
51,"p017","〔うさぎ〕","あっ、でもそんじゃ亜美ちゃんもさそってあげなきゃ","(Usagi)","Oh, but we have to tell Ami+-chan++ too!",,"Oh, but we have to tell Ami-chan too!"
52,"p018","〔まこと〕","亜美ちゃんか、そういえばさっき会ったけど","(Makoto)","Ami+-chan++? Actually, I saw her earlier.",,"Ami-chan? Actually, I saw her earlier."
53,,"〔まこと〕","図書室に行くとか言ってたな","(Makoto)","She said she was going to the library.",,"She said she was going to the library."
54,"p019","〔美奈子〕","じゃ、まだ学校にいるのね","(Minako)","So, she's still at school.",,"So, she's still at school."
55,"p020","〔レイ〕","それじゃ話ははやいわ","(Rei)","Perfect.",,"Perfect."
56,,"〔レイ〕","もどって亜美ちゃんもさそいましょう！","(Rei)","Let's go back to school and ask Ami+-chan++ to join us!",,"Let's go back to school and ask Ami-chan to join us!"
57,"p021","〔うさぎ〕","え……？","(Usagi)","Uhhh...",,"Uhhh..."
58,"p022","〔レイ〕","どうしたの？","(Rei)","What's wrong?",,"What's wrong?"
59,"p023","〔うさぎ〕","いや……ちょっと……それは……まずい……な","(Usagi)","That, uhmm...
That might not be such a good idea...?",,"That, uhmm...
That might not be such a good idea...?"
60,"p024","〔三人〕","？","(All Three)","Huh?",,"Huh?"
61,"p025","〔うさぎ〕","だから……その……あの…","(Usagi)","Well...You see...",,"Well... You see..."
62,"p026","〔レイ〕","何よ、何かくしてるのよ？","(Rei)","Just spit it out already!",,"Just spit it out already."
63,"p027","〔美奈子〕","そういえば、うさぎちゃん","(Minako)","Come to think of it, I thought I saw Naru+-chan++ waiting at the school gate.",,"Come to think of it,"
64,,"〔美奈子〕","校門のところでなるちゃんを見かけたけど、","(Minako)",,,"I think I saw Naru-chan waiting at the school gate."
