10,"p953","〔ネフライト〕","セーラー戦士たちか……","(Nephrite)","Sailor +Senshi+Soldiers+...",,"Sailor Senshi..."
11,"p954","〔ヴィーナス〕","ネフライト！","(Venus)","Nephrite!",,"Nephrite!"
12,"p955","〔ルナ〕","クインベリルたちをなんとかしないと","(Luna)","We need to deal with Queen Beryl and the others before you can reach that monster.",,"We need to deal with Queen Beryl and the others"
13,,"〔ルナ〕","あいつには近づけないわ","(Luna)",,,"before you can reach that monster."
14,"p956","〔アルテミス〕","でも、あのブラッディオパールがあるかぎり","(Artemis)","But as long as he holds the Bloody Opal, we can never defeat them for good...",,"But as long as he holds the Bloody Opal,"
15,,"〔アルテミス〕","いくら倒してもキリがない……","(Artemis)",,,"we can never defeat them for good..."
16,"p959","〔ネフライト〕","われらが分身、黒水晶よ！","(Nephrite)","Black Crystal―my spawn!",,"Black Crystal―My spawn!"
17,"p960","〔ネフライト〕","今こそわがよびかけに答えよ！","(Nephrite)","Answer my call!",,"Answer my call!"
18,"p961","〔ネフライト〕","わが手にきたりて
再びその力をわれにかさん","(Nephrite)","Come to me, and lend me your power once more!",,"Come to me, and lend me your power once more!"
19,"p962","〔マーキュリー〕","それは……","(Mercury)","That's...",,"That's..."
20,"p963","〔ネフライト〕","そう、おまえがこわした黒水晶だ。","(Nephrite)","Yes―the Black Crystal you once shattered.",,"Yes―The Black Crystal you once shattered."
21,"p964","〔ネフライト〕","しかし……","(Nephrite)","However...",,"However..."
22,,"〔ネフライト〕","くだいたぐらいではこいつのエナジーは消えん……","(Nephrite)","Shattering it is not enough to dissipate its energy.",,"Shattering it is not enough to dissipate its energy."
23,"p965","〔マーズ〕","まって！　そいつを使って何をしようというの！？","(Mars)","Hold on! What are you going to use it for?!",,"Hold on! What are you going to use it for?!"
24,,,"マーズをとめる",,"Stop Mars",,"Stop Mars"
25,,,"ネフライトをかばう",,"Stand up for Nephrite",,"Stand up for Nephrite"
26,,,"ネフライトに話しかける",,"Talk to Nephrite",,"Talk to Nephrite"
27,,"〔ジュピター〕","やめて、マーズ！","(Jupiter)","Stop it, Mars!",,"Stop it, Mars!"
28,,"〔マーズ〕","ジュピター？","(Mars)","Jupiter?",,"Jupiter?"
29,,"〔ジュピター〕","ちがうんだ、ネフライトは本当にみんなのことを……","(Jupiter)","It's not what you think.
Nephrite is really on our side.",,"It's not what you think.
Nephrite is really on our side."
