10,,"〔バームＥＸ〕","な、なにをする気だ！","(Balm EX)","Wh-What are you doing?!",,"Wh-What are you doing?!"
11,,"〔まこと〕","きよみちゃん、ちょっとらんぼうだけどガマンして！","(Makoto)","Kiyomi+-chan++, this is going to get a little bumpy.
Bear with it, okay?",,"Kiyomi-chan, it's going to get a little bumpy.
Bear with it, okay?"
12,,"〔きよみ〕","え？","(Kiyomi)","+Eh+Huh+?",,"Eh?"
13,,"〔まこと〕","とぉーりゃあーーーっ！","(Makoto)","TORYAH!",,"TORYAH!"
14,,"〔バームＥＸ〕","うわわわわっ！","(Balm EX)","WAAAH!",,"WAAAH!"
15,,"〔きよみ〕","きゃあーーっ！","(Kiyomi)","EEEK!",,"EEEK!"
16,,"〔バームＥＸ〕","あた、あたたた……","(Balm EX)","Owww...",,"Owww..."
17,,"〔まこと〕","きよみちゃん、だいじょうぶかい？","(Makoto)","Are you alright, Kiyomi+-chan++?",,"Are you alright, Kiyomi-chan?"
18,,"〔きよみ〕","きゅう……","(Kiyomi)","Eeep...",,"Eeep..."
19,,"〔まこと〕","あ、気絶してる……
ま、いいか。好都合だ","(Makoto)","Oh, she fainted...
Well, that works for me.",,"She fainted...
Well, that works for me."
20,,"〔バームＥＸ〕","き、きさま！","(Balm EX)","D-Damn you!",,"D-Damn you!"
21,,"〔まこと〕","（変身だ！）","(Makoto)","(Time to transform!)",,"(Time to transform!)"
22,,"〔バームＥＸ〕","お、おまえ、セーラー戦士だったのかっ！","(Balm EX)","Y-You're a Sailor +Senshi+Soldier+?!",,"Y-You're a Sailor Senshi?!"
23,,"〔ジュピター〕","セーラー戦士を知ってるってことは……","(Jupiter)","You know about us...",,"You know about us..."
24,,"〔ジュピター〕","おまえやっぱり妖魔だね！","(Jupiter)","So you really are a Youma!",,"This confirms you're a Youma!"
25,,"〔バームＥＸ〕","まあいい！　セーラー戦士　その首をもらうぞっ！","(Balm EX)","No matter! I'll have your head, Sailor +Senshi+Soldier+!",,"No matter! I don't mind killing a Sailor Senshi!"
26,,"〔ジュピター〕","（……どうする？）","(Jupiter)","(So, what now?)",,"(So, what now?)"
27,,,"きよみを助ける",,"Help Kiyomi",,"Help Kiyomi"
28,,,"ようすを見る",,"Wait and see",,"Wait and see"
29,,,"いきなり必殺技！",,"Just launch a special attack!",,"Just launch a special attack!"
30,,"〔ジュピター〕","（まだヤツのカミにはきよみちゃんがつかまってる…","(Jupiter)","(Kiyomi is still wrapped up in that hair.",,"(Kiyomi is still wrapped up in that hair."
31,,"〔ジュピター〕","うかつにワザは使えない）","(Jupiter)","I need to be careful not to hurt her.)",,"I need to be careful not to hurt her.)"
