10,"f126","〔ぐりお〕","（なるちゃん……なるちゃん……！）","(Gurio)","(Naru+-chan++...Naru+-chan++...!)",,"(Naru-chan... Naru-chan...!)"
11,"f127","〔ネフライト〕","しつこい娘だ、
ならばおまえから死ね……","(Nephrite)","You're persistent, girl.
In that case, you're going to die first.",,"You're persistent, girl.
In that case, you're going to die first."
12,"f128","〔ネフライト〕","スターライトアタック！","(Nephrite)","Starlight Attack!",,"Starlight Attack!"
13,,"〔なる〕","………………！","(Naru)","...!",,"...!"
14,"f129","〔ジュピター〕","なるちゃん！","(Jupiter)","Naru+-chan++!",,"Naru-chan!"
15,"f130","〔ぐりお〕","やめろーーーっ！","(Gurio)","DON'T!",,"DON'T!"
16,"f131","〔ぐりお〕","なるちゃんは……なるちゃんはぼくが守る！！","(Gurio)","I'm...I'm going to protect Naru+-chan++!",,"I'm... I'm going to protect Naru-chan!"
17,"f132","〔なる〕","！？　海……野……？","(Naru)","?! Umino...?",,"? ! Umino...?"
18,"f133","〔ネフライト〕","なんだきさまは、次から次によく出てくる","(Nephrite)","And who are YOU supposed to be, now?",,"And who are YOU supposed to be, now?"
19,"f134","〔ぐりお〕","このぼくが……","(Gurio)","I won't...",,"I won't..."
20,"f135","〔ぐりお〕","なるちゃんには指１本
ふれさせない！！","(Gurio)","I won't let you lay one finger on Naru+-chan++!",,"I won't let you lay one finger on Naru-chan!"
21,"f136","〔ネフライト〕","……？
……愛……か","(Nephrite)","...?
...Love, is it...?",,"...?
...Love, is it...?"
22,"f137","〔ネフライト〕","……きさま、その小娘を愛しているのか","(Nephrite)","You're in love with that girl.",,"You're in love with that girl."
23,,"〔なる〕","……！！　……","(Naru)","...!!...",,"...!! ..."
24,,"〔ぐりお〕","…………","(Gurio)","......",,"......"
25,"f138","〔ネフライト〕","……フッ
だがその娘は","(Nephrite)","...Heh.",,"...Heh."
26,,"〔ネフライト〕","このオレに
ご執心のようだぞ","(Nephrite)","And yet it seems that girl has feelings for me.",,"And yet, it seems that girl has feelings for me."
27,"f139","〔ぐりお〕","……そんなこと……そんなことは関係ない！！","(Gurio)","...I don't...I don't care about that!",,"...I don't... I don't care about that!"
28,"f140","〔ぐりお〕","ぼくは……なるちゃんを愛しているんだ！！","(Gurio)","I...I still love Naru+-chan++!",,"I... I still love Naru-chan!"
29,"f141","〔なる〕","海野……？","(Naru)","Umino...?",,"Umino...?"
30,"f142","〔ネフライト〕","むしょうの愛というやつか……くだらん","(Nephrite)","Unrequited love. How quaint.",,"Unrequited love. How quaint."
31,"f143","〔ネフライト〕","ふたり仲良く死ね！！","(Nephrite)","Then you can die together!",,"Then you can die together!"
32,"f144","〔ジュピター〕","やめろネフライト！！","(Jupiter)","Don't do it, Nephrite!!",,"Don't do it, Nephrite!!"
33,"f145","〔ネフライト〕","はあっ！","(Nephrite)","HAH!",,"HAH!"
34,"f146","〔なる〕","！！　……海野！","(Naru)","!! Umino!",,"! ! Umino!"
35,"f147","〔ぐりお〕","ぐおおおおおおっ……！","(Gurio)","AAARGH!",,"AAARGH!"
36,"f148","〔なる〕","……いや……やめて！","(Naru)","No...Stop it!",,"No... Stop it!"
37,,"〔なる〕","やめて！　三条院さまを
いじめないで！","(Naru)","Stop it! Don't hurt +Sanjouin-sama+Mr. Sanjouin+!",,"Stop it! Don't hurt Sanjouin-sama!"
38,,"〔亜美〕","その人を許すわけにはいかないわ！","(Ami)","He can't be forgiven!",,"He can't be forgiven!"
39,,"〔レイ〕","そこをどきなさい！","(Rei)","Get out of the way!",,"Get out of the way!"
40,,"〔なる〕","いやよ！
殺されたってどかないわ！！","(Naru)","No! I won't move, even if you have to kill me!",,"No! I won't move, even if you have to kill me!"
41,,"〔なる〕","好きだから……
大好きだから……","(Naru)","I love him...I really love him...!",,"I love him... I really love him...!"
42,"f149","〔なる〕","いやあ！　やめて！海野！！死なないで！！","(Naru)","No! Stop it! Don't die, Umino!",,"No! Stop it! Don't die, Umino!"
43,,"〔ジュピター〕","やめろぉーーーーっ！！","(Jupiter)","STOP IT!!",,"STOP IT!!"
