0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,,"〔クインベリル〕","死ね！！","(Queen Beryl)"
11,,"","ハレーションでかえす",""
12,,"","チョップではらう",""
13,,"","よける",""
14,"p716","〔セーラームーン〕","きゃあっ！！","(Sailor Moon)"
15,"p717","〔クインベリル〕","フン、よけたか","(Queen Beryl)"
16,"p718","〔セーラームーン〕","ムーンプリンセス・ハレーション！！","(Sailor Moon)"
17,"p719","〔セーラームーン〕","おわっ！？","(Sailor Moon)"
18,"p720","〔セーラームーン〕","あいたたた……","(Sailor Moon)"
19,,"〔セーラームーン〕","セーラームーン……
チョップ！","(Sailor Moon)"
20,"se02","〔セーラームーン〕","（やっぱ、チョップじゃ無理だった～）","(Sailor Moon)"
21,,"〔ルナ〕","セーラームーン
しっかりしてよ～","(Luna)"
22,"p721","〔ルナ〕","セーラームーン！
あぶない！！","(Luna)"
23,"p723","〔クインベリル〕","はああっ！！","(Queen Beryl)"
24,"p724","〔セーラームーン〕","はっ！！","(Sailor Moon)"
25,,"","ムーンロッドで受ける",""
26,,"","よける",""
27,,"","あわてる",""
28,,"〔セーラームーン〕","バック！　バック！","(Sailor Moon)"
29,,"〔クインベリル〕","うまく、かわしたな","(Queen Beryl)"
30,"p728","〔セーラームーン〕","わわわっ！！","(Sailor Moon)"
31,"p729","〔セーラームーン〕","何すんのよ！
あぶないじゃない！！","(Sailor Moon)"
32,"p730","〔クインベリル〕","フン、よけたか……","(Queen Beryl)"
33,,"","力をこめる",""
34,,"","引く",""
35,,"","説得する",""
36,"p725","〔セーラームーン〕","くっ！","(Sailor Moon)"
37,"p726","〔クインベリル〕","そのほそいウデで
どこまでもつかな……","(Queen Beryl)"
38,"p727","〔セーラームーン〕","……うっ……ぐっ！","(Sailor Moon)"
39,,"","さらに力をこめる",""
40,,"","引く",""
41,,"","説得する",""
42,,"〔セーラームーン〕","クインベリル、こんなことをしてもムダよ","(Sailor Moon)"
43,,"〔セーラームーン〕","もう戦いは、やめましょう","(Sailor Moon)"
44,,"〔クインベリル〕","ざれごとを……
聞く耳もたん！！","(Queen Beryl)"
45,"p731","〔クインベリル〕","さっさとカンネンしたらどうだ","(Queen Beryl)"
46,"p732","〔クインベリル〕","いくら強がってみても
勝負は見えているぞ","(Queen Beryl)"
47,"p733","〔クインベリル〕","ムン！","(Queen Beryl)"
48,,"","よける！",""
49,,"","かわす！",""
50,,"","さける！",""
51,"se02","〔セーラームーン〕","うおぅっ！！","(Sailor Moon)"
52,"p733","〔クインベリル〕","ムン！","(Queen Beryl)"
53,,"","よける！",""
54,,"","かわす！",""
55,,"","さける！",""
56,"p735","〔セーラームーン〕","いやーーっ！","(Sailor Moon)"
57,"p733","〔クインベリル〕","ムン！","(Queen Beryl)"
58,,"","よける！",""
59,,"","かわす！",""
60,,"","さける！",""
61,"p736","〔セーラームーン〕","うっひゃあ！！","(Sailor Moon)"
62,"p737","〔セーラームーン〕","あーん、もうやだーー！","(Sailor Moon)"
63,"p738","〔ルナ〕","セーラームーン！","(Luna)"
64,"p739","〔ルナ〕","よけてるだけじゃダメよ！攻撃して！","(Luna)"
65,"p740","〔セーラームーン〕","そんなこといったってー！","(Sailor Moon)"
66,"p741","〔クインベリル〕","お前一人で何ができる！
死ね！！","(Queen Beryl)"
