0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p061","〔なる〕","もう！　おそい！　うさぎったら何やってるのよ！？","(Naru)"
11,"p062","〔ぐりお〕","うさぎさんなら急用があるとかで","(Gurio)"
12,,"〔ぐりお〕","悪いけど先に帰っててくれって言ってましたよ","(Gurio)"
13,"p063","〔なる〕","海野じゃない。それホント","(Naru)"
14,"p064","〔ぐりお〕","え…ほ、ホントですよ！","(Gurio)"
15,"p065","〔ぐりお〕","この目を見て下さい！","(Gurio)"
16,,"〔ぐりお〕","これがウソを言ってる目に見えますか？","(Gurio)"
17,"p066","〔なる〕","目…ねえ……","(Naru)"
18,"p067","〔ぐりお〕","そ…それでですね……かわりと言っちゃなんですが…","(Gurio)"
19,,"〔ぐりお〕","あの……","(Gurio)"
20,"p068","〔ぐりお〕","あの…良かったら途中までいっしょに帰りませんか！","(Gurio)"
21,"p069","〔なる〕","……？　いいよ","(Naru)"
22,"p070a","〔ぐりお〕","……いやったあああーっ！","(Gurio)"
23,"p070b","〔ぐりお〕","お父さん！　お母さん！苦節１４年！","(Gurio)"
24,,"〔ぐりお〕","ついにぐりおはやりましたよーーっ！！","(Gurio)"
25,"p071","〔ぐりお〕","バンザーイ、バンザーイ！","(Gurio)"
26,"p072","〔なる〕","……海野？","(Naru)"
27,,"〔亜美〕","……あれは、なるちゃんと海野くん……？","(Ami)"
28,,"〔亜美〕","何してるのかしら……","(Ami)"
29,,"","話しかける",""
30,,"","見つづける",""
31,,"","そっとしておく",""
32,"a016","〔亜美〕","でも、せっかく仲よさそうにしてるのに","(Ami)"
33,,"〔亜美〕","ジャマしちゃ悪いわね……","(Ami)"
34,"a017","〔なる〕","あ、水野さーん！
水野さん、今帰りですか？","(Naru)"
35,"a018","〔亜美〕","ええ、そうよ","(Ami)"
36,"a019","〔なる〕","うさぎ見ませんでした？
","(Naru)"
37,"a020","〔なる〕","ひっどいんですよ約束しといて急用だなんて","(Naru)"
38,,"〔なる〕","待ちぼうけくわすんだもん","(Naru)"
39,"a021","〔亜美〕","いえ、わたしは今まで図書室にいたから知らないけど","(Ami)"
40,"a022","〔亜美〕","そんなことするなんて、うさぎちゃんらしくないわね","(Ami)"
41,,"","ぐりおを見る",""
42,,"","勉強についてきく",""
43,,"","何か事件がないかきく",""
44,,"〔亜美〕","（そういえば、なるちゃん　よく妖魔に襲われてたわ","(Ami)"
45,,"〔亜美〕","あやしいカゲにすでに関係してるかも……）","(Ami)"
46,,"〔亜美〕","なるちゃん、最近、なにか事件にまきこまれなかった","(Ami)"
47,,"〔なる〕","事件？　特に何もないけど","(Naru)"
48,,"〔亜美〕","いえ、何もなければ
それでいいんだけど","(Ami)"
49,,"〔亜美〕","なるちゃん、勉強すすんでる？","(Ami)"
50,,"〔なる〕","まあまあね","(Naru)"
51,"a023","〔亜美〕","ところで、なるちゃん","(Ami)"
52,"a024","〔なる〕","はい？","(Naru)"
53,"a025","〔亜美〕","かれ、そろそろ止めた方がいいんじゃない？","(Ami)"
54,"a026","〔なる〕","は……はは……","(Naru)"
