0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p742","〔セーラームーン〕","タキシード仮面！！","(Sailor Moon)"
11,"p743","〔タキシード仮面〕","そこからさきは、わたしがお相手しよう！","(Tuxedo Mask)"
12,"p744","〔クインベリル〕","またお前か……
エンディミオン！","(Queen Beryl)"
13,"p745","〔タキシード仮面〕","セーラームーンは
このわたしが守る！","(Tuxedo Mask)"
14,"p746","〔クインベリル〕","こざかしい！！","(Queen Beryl)"
15,"p747","〔タキシード仮面〕","フン！","(Tuxedo Mask)"
16,"p748","〔セーラームーン〕","タキシード仮面さま……","(Sailor Moon)"
17,,"","戦いを見守る",""
18,,"","考える",""
19,,"","戦いに協力する",""
20,"p749","〔セーラームーン〕","なんとかしなきゃ……","(Sailor Moon)"
21,,"〔セーラームーン〕","……はっ！？","(Sailor Moon)"
22,"p751","〔マーズ〕","みんな……大丈夫だとは思うけど、これ…もってって","(Mars)"
23,"p752","〔ヴィーナス〕","これは……","(Venus)"
24,"p753","〔マーキュリー〕","セーラーマーズのお札？","(Mercury)"
25,"p754","〔マーズ〕","霊けんあらたかな
ウチの神社の特製よ","(Mars)"
26,"p755","〔マーズ〕","オバケ相手にゃ
効果バツグン！","(Mars)"
27,"p756","〔ジュピター〕","なるほどね、サンキュ","(Jupiter)"
28,,"〔セーラームーン〕","（これで……）","(Sailor Moon)"
29,,"〔ルナ〕","クインベリルが、タキシード仮面に気をとられてる","(Luna)"
30,,"〔ルナ〕","スキをつくのよ！","(Luna)"
31,,"〔セーラームーン〕","うん！","(Sailor Moon)"
32,,"〔ルナ〕","わたしが、タイミングをはかるから、３で投げて！","(Luna)"
33,,"〔セーラームーン〕","わかったわ！","(Sailor Moon)"
34,,"〔ルナ〕","１！","(Luna)"
35,,"","３までまつ",""
36,,"","２で投げる",""
37,,"","もう投げる",""
38,,"〔ルナ〕","２！","(Luna)"
39,,"〔ルナ〕","３！　今よ！！","(Luna)"
40,,"〔ルナ〕","２！","(Luna)"
41,"p760","〔セーラームーン〕","クインベリル！　覚悟！！","(Sailor Moon)"
42,"p761","〔セーラームーン〕","あくりょ～、あ……あら！？","(Sailor Moon)"
43,"p762","〔セーラームーン〕","いったぁーい！！","(Sailor Moon)"
44,"p763","〔ルナ〕","おいおい……","(Luna)"
45,"p764","〔クインベリル〕","……？","(Queen Beryl)"
46,"p765","〔タキシード仮面〕","ナイスだ！
セーラームーン！！","(Tuxedo Mask)"
47,"p766","〔クインベリル〕","ぐおっ！？","(Queen Beryl)"
48,"p767","〔セーラームーン〕","やったあ！
結果オーライ！！","(Sailor Moon)"
49,"p768","〔タキシード仮面〕","今だ！
チャンスをにがすな！！","(Tuxedo Mask)"
50,"p769","〔セーラームーン〕","はい！","(Sailor Moon)"
51,"p884","〔セーラームーン〕","ムーンプリンセス
ハレーション！","(Sailor Moon)"
52,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)"
53,"p771","〔クンツァイト〕","クク……おろかな小娘ども……もうおそいのだ","(Kunzite)"
54,"p772","〔クンツァイト〕","いまさら、オレたちを倒した所で状況はかわらん","(Kunzite)"
55,"p773","〔クンツァイト〕","必要なエナジーはあつめ終わっているのだ","(Kunzite)"
56,"p774","〔クンツァイト〕","偉大なるハオウの復活、そのお力により今こそ……","(Kunzite)"
57,"p775","〔クンツァイト〕","今度こそわれらダークキングダムがこの地球を！","(Kunzite)"
58,"p776","〔クンツァイト〕","この星を支配するのだ！
","(Kunzite)"
59,"p777","〔クンツァイト〕","デス・ファントム……
パスト……ワイズマン…！","(Kunzite)"
60,"p779","〔ネフライト〕","もはやこれらのモニュメントにさしたる意味はない","(Nephrite)"
61,"p780","〔ネフライト〕","問題はパスト・ワイズマン　ヤツがカギをにぎっている","(Nephrite)"
62,"p781","〔ネフライト〕","ヤツを倒さんかぎり、東京にかけられた呪いは消えん","(Nephrite)"
63,"p782","〔ジュピター〕","その、パスト・ワイズマンってのはどこにいるんだい","(Jupiter)"
64,"p783","〔ネフライト〕","ヤツは……デス・ファントムの復活を…ねらっている","(Nephrite)"
65,"p784","〔ネフライト〕","……銀水晶を……わたすな……わたしては……","(Nephrite)"
66,,"","タキシード仮面と話す",""
67,,"","クインベリルを見る",""
68,,"","なにか作戦を思いつく",""
69,,"〔セーラームーン〕","ありがとう
タキシード仮面","(Sailor Moon)"
70,,"〔タキシード仮面〕","礼ならいい","(Tuxedo Mask)"
71,,"〔タキシード仮面〕","それよりパスト・ワイズマンの動向が気にかかる","(Tuxedo Mask)"
72,,"〔タキシード仮面〕","ネフライトは召かんは完成したと言っていたそうだが","(Tuxedo Mask)"
73,,"〔タキシード仮面〕","そうするとすでにこの街にやって来ているというのか","(Tuxedo Mask)"
74,"p789","〔セーラームーン〕","クインベリル……","(Sailor Moon)"
75,"p790","〔タキシード仮面〕","あぶない、セーラームーンうかつに近づくな！！","(Tuxedo Mask)"
76,"p791","〔セーラームーン〕","え？","(Sailor Moon)"
77,"p795","〔タキシード仮面＆ルナ〕","セーラームーン！！","(Tuxedo Mask & Luna)"
78,"p792","〔クインベリル〕","まだだ……わたしはまだ倒れるわけには……","(Queen Beryl)"
79,"p793","〔クインベリル〕","ダークキングダムの再こう","(Queen Beryl)"
80,"p794","〔クインベリル〕","……わたしは……わたしは……死なん！！","(Queen Beryl)"
