0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,,"〔なる〕","あ……ああ……","(Naru)"
11,,"〔ネフライト〕","くっ……ぐぐっ……","(Nephrite)"
12,"p512","〔ゾイサイト〕","わたしがこの場所を知っていることを忘れたの？","(Zoisite)"
13,"p513","〔ゾイサイト〕","ホホホ……相変わらずその娘にごしゅうしんなのね…","(Zoisite)"
14,"p514","〔ネフライト〕","く……き……きさまらぁ…","(Nephrite)"
15,"p515","〔なる〕","ネフライトさま！","(Naru)"
16,"p516","〔クンツァイト〕","裏切り者は死をもって、つぐなってもらうところだが","(Kunzite)"
17,,"〔クンツァイト〕","パスト・ワイズマンの命令だ。一緒に来てもらおう","(Kunzite)"
18,"p518","〔ネフライト〕","……なるちゃん……
逃げるんだ……","(Nephrite)"
19,"p519","〔ゾイサイト〕","いいわ、黒水晶を持ってすなおについてきてくれたら","(Zoisite)"
20,,"","〔ゾイサイト〕
",""
21,"p520","","その娘には手出ししないでおいてあげる",""
22,"p521","〔ネフライト〕","！？……ぐっ……","(Nephrite)"
23,"p522","〔なる〕","いやあ！　やめて！　ネフライトさまをはなして！！","(Naru)"
24,"p523","〔クンツァイト〕","どうせ、もうすぐこの街からは","(Kunzite)"
25,,"〔クンツァイト〕","一人残らず人間が消えるのだからな","(Kunzite)"
26,"p524","〔ゾイサイト〕","すべてのエナジーをわたしたちにささげてね……","(Zoisite)"
27,"p525","〔クンツァイト〕","ふははははははは……","(Kunzite)"
28,,"〔ゾイサイト〕","おほほほほほ……","(Zoisite)"
29,"p526","〔ネフライト〕","きさまら……まさか……すでに……","(Nephrite)"
30,"p527","〔セーラームーン〕","まちなさい！","(Sailor Moon)"
31,"p537","〔クンツァイト〕","きさまらのおユウギに付き合っているヒマはない","(Kunzite)"
32,"p538","〔ジェダイト〕","カアッ！！","(Jadeite)"
33,"p539","〔セーラームーン〕","きゃっ！？　あ、あちぃ！","(Sailor Moon)"
34,"p540","〔マーキュリー〕","（見た目に反して熱量はほとんどない）","(Mercury)"
35,"p541","〔マーキュリー〕","みんな！　だまされちゃだめ、幻覚よ！！","(Mercury)"
36,"p542","〔クンツァイト〕","もうおそい、さらばだ
セーラー戦士たち","(Kunzite)"
37,"p543","〔ゾイサイト〕","ごきげんよう……うふふ…","(Zoisite)"
38,"sui.16k","〔ネフライト〕","セーラー戦士！　スイギョクの扉だ……","(Nephrite)"
39,,"〔ネフライト〕","スイギョクの扉に気をつけ……","(Nephrite)"
40,,"〔なる〕","…………！！","(Naru)"
41,"p544a","〔なる〕","う……うう……","(Naru)"
42,"p545","〔セーラームーン〕","ネフライト……","(Sailor Moon)"
43,"p546","〔ぐりお〕","あわわわわ……と、とんでもないものを見て……","(Gurio)"
44,,"〔ぐりお〕","しまっ……た……","(Gurio)"
