0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,,"〔めぐみ〕","わあーーーっ…………
高い……","(Megumi)"
11,,"〔美奈子〕","来てよかったね
めぐみちゃん","(Minako)"
12,,"〔めぐみ〕","うん！　ありがとう
美奈子お姉ちゃん","(Megumi)"
13,,"〔美奈子〕","いいのいいの
ことわざにもあるじゃない","(Minako)"
14,,"〔美奈子〕","「命みじかし遊べよ乙女」ってね！","(Minako)"
15,,"〔めぐみ〕","ふーん……お姉ちゃんって物知り！","(Megumi)"
16,,"〔美奈子〕","そ、そうかな？","(Minako)"
17,,"〔美奈子〕","（あってるわよね
このことわざ……）","(Minako)"
18,,"〔美奈子〕","えっ！？　お化け？
この夢ランドに……？","(Minako)"
19,,"〔めぐみ〕","そう！　夜になるとね
夢ランドには","(Megumi)"
20,,"〔めぐみ〕","お化けが出るの！","(Megumi)"
21,,"〔美奈子〕","ふーん……夢ランドにお化け……か。そういえば……","(Minako)"
22,,"〔美奈子〕","（昼間だっていうのに、作業してる様子もないみたい","(Minako)"
23,,"〔美奈子〕","……人のすがたも
見えないし……）","(Minako)"
24,,"〔めぐみ〕","お姉ちゃん？
どうしたの？","(Megumi)"
25,,"〔美奈子〕","あ、ううん、なんでもない　さ、ほかのとこに行こう","(Minako)"
26,,"〔めぐみ〕","うん！","(Megumi)"
27,,"〔クンツァイト〕","……まだたりない……
まったくネフライトめ","(Kunzite)"
28,,"〔クンツァイト〕","やっかいな問題を
残していった……","(Kunzite)"
29,,"〔クインベリル〕","なにが不都合だというのだ","(Queen Beryl)"
30,,"〔クンツァイト〕","ネフライトが
黒水晶を持って逃げたため","(Kunzite)"
31,,"〔クンツァイト〕","モニュメント発動に必要なエナジーが足りません……","(Kunzite)"
32,,"〔クインベリル〕","ふん、しかたがないな
再生妖魔を使い","(Queen Beryl)"
33,,"〔クインベリル〕","さしあたって必要なエナジーを集めさせろ","(Queen Beryl)"
34,,"〔クンツァイト〕","はっ、承知しました。バームＥＸをつかいましょう","(Kunzite)"
35,,"〔クインベリル〕","時は満ちた……","(Queen Beryl)"
36,,"〔クインベリル〕","われらの大いなる復活まで　もはやいくばくの時もない","(Queen Beryl)"
37,,"〔クインベリル〕","はびこる人間ども
そしてあの憎き","(Queen Beryl)"
38,,"〔クインベリル〕","セーラー戦士どもに
復讐の雷を落とすのだ！","(Queen Beryl)"
39,,"〔クンツァイト〕","……命令のままに……","(Kunzite)"
40,,"〔美奈子〕","あー今日は楽しかった！","(Minako)"
41,,"〔アルテミス〕","それで美奈子
調査のほうはどうなんだ？","(Artemis)"
42,,"〔美奈子〕","そう！
アルテミス","(Minako)"
43,,"〔美奈子〕","めぐみちゃんも夢ランドでお化けを見たって言うのよ","(Minako)"
44,,"〔アルテミス〕","そうか
やっぱりあそこには","(Artemis)"
45,,"〔アルテミス〕","なにか秘密があるらしいな","(Artemis)"
46,,"〔美奈子〕","ネフライトの出現と関係ありね……","(Minako)"
