0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p547","〔クインベリル〕","もうすぐ……","(Queen Beryl)"
11,"p548","〔クインベリル〕","もうすぐだ……","(Queen Beryl)"
12,"p549","〔クインベリル〕","われらの長き
不ぐうの時代は","(Queen Beryl)"
13,,"〔クインベリル〕","こよい終わりを告げる","(Queen Beryl)"
14,"p550","〔クインベリル〕","偉大なるハオウ、デス・ファントムよ","(Queen Beryl)"
15,"p551","〔クインベリル〕","われらをみちびきたまえ……","(Queen Beryl)"
16,"p552","〔クインベリル〕","しゅびよくいったようだな……","(Queen Beryl)"
17,"p553","〔クンツァイト〕","セーラー戦士のジャマは入りましたが","(Kunzite)"
18,,"〔クンツァイト〕","ぬかりはありません……","(Kunzite)"
19,"p554","〔クインベリル〕","フッ……ろくに使いこなすこともできなかった男には","(Queen Beryl)"
20,,"〔クインベリル〕","無用の長物よ……","(Queen Beryl)"
21,"p555","〔ネフライト〕","それは……きさまとて同じだ……","(Nephrite)"
22,"p555a","〔クインベリル〕","！？","(Queen Beryl)"
23,"p556","〔ネフライト〕","黒水晶の力をフルに引き出すことはオレはもとより","(Nephrite)"
24,,"〔ネフライト〕","きさまにもできん……！","(Nephrite)"
25,"p557","〔ネフライト〕","それができるのは……","(Nephrite)"
26,"p558","〔クインベリル〕","……へらず口がたたけるのも今のうちだ……","(Queen Beryl)"
27,"p559","〔クインベリル〕","二度とその口","(Queen Beryl)"
28,"p560","〔クインベリル〕","きけぬようにしてくれるわ……","(Queen Beryl)"
29,"p561","〔ネフライト〕","！！　や……やめろ……！","(Nephrite)"
30,"p562","〔ネフライト〕","やめ……","(Nephrite)"
31,"p563","〔ネフライト〕","ぐっ……！","(Nephrite)"
32,"p564","〔ネフライト〕","やめろおーーー！","(Nephrite)"
33,"p577","〔レイ〕","…あれが新しい敵なわけ？","(Rei)"
34,"p578","〔ルナ〕","ええ……まこちゃん","(Luna)"
35,"p579","〔まこと〕","放課後のあの話し合いの後","(Makoto)"
36,"p580","〔まこと〕","神社から飛びだしていった　うさぎちゃんを追いかけて","(Makoto)"
37,"p581","〔まこと〕","わたしは途中で会った衛さんや海野くんといっしょに","(Makoto)"
38,,"〔まこと〕","ネフライトのおみまいに行ったんだ……","(Makoto)"
39,"p569","〔レイ〕","死者をよみがえらせる力をもつナゾの石","(Rei)"
40,"p570","〔レイ〕","ブラッディオパール…","(Rei)"
41,"p571","〔亜美〕","それを手にしたナゾの人物　パスト・ワイズマン","(Ami)"
42,"p572","〔美奈子〕","ベリルたちをよみがえらせた黒幕はそいつってわけね","(Minako)"
43,"p573","〔アルテミス〕","どうやら敵は、本格的に動き出したようだ","(Artemis)"
44,"p574","〔アルテミス〕","なにに使うかは知らないが","(Artemis)"
45,,"〔アルテミス〕","銀水晶がねらわれていることにはかわりがない","(Artemis)"
46,"p575","〔アルテミス〕","一瞬たりとも
油断はできないぞ","(Artemis)"
