0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"r950","〔女の子〕","きゃっ、きゃっ！","(Girl)"
11,,"〔レイ〕","体力測定かぁ……
めんどうくさいなぁ","(Rei)"
12,"r951","〔レイ〕","１、２、３、４、５、６、７、８……","(Rei)"
13,"r952","〔弥ろく院〕","ほーほっほっほ、逃げもかくれもしないその度胸","(Maitreya Temple)"
14,,"〔弥ろく院〕","ほめてあげてよ！","(Maitreya Temple)"
15,"r953","〔レイ〕","……はあ？","(Rei)"
16,,"〔レイ〕","……あなた、だれ？","(Rei)"
17,,"〔弥ろく院〕","私はＴ・Ａ女学院の新しい女王","(Maitreya Temple)"
18,,"〔弥ろく院〕","弥ろく院！","(Maitreya Temple)"
19,,"〔レイ〕","……え？","(Rei)"
20,"r956","〔弥ろく院〕","火野レイさん、今日こそ","(Maitreya Temple)"
21,,"〔弥ろく院〕","このＴ・Ａ女学院の女王の座をかけて……","(Maitreya Temple)"
22,"r957","〔弥ろく院〕","勝負よ！","(Maitreya Temple)"
23,"r958","〔レイ〕","……へ？","(Rei)"
24,,"","５０Ｍ走",""
25,,"","幅飛び",""
26,,"","反復横飛び",""
27,,"","［５０Ｍ走の説明］
１ボタンをすばやく連打してレイを走らせてください。",""
28,"r959","〔レイ〕","んー、もうちょっと伸びると思ったのになあー……","(Rei)"
29,"r960","〔レイ〕","まあ、いっか","(Rei)"
30,"r961","〔弥ろく院〕","きーっ！
くやしいー！！","(Maitreya Temple)"
31,"r962","〔弥ろく院〕","ほーっほっほっほっ……！","(Maitreya Temple)"
32,,"","［幅飛びの説明］
１ボタンを連打してレイを走らせてください。",""
33,,"","［幅飛びの説明］
２０Ｍラインの所で２ボタンを押して",""
34,,"","［幅飛びの説明］
ジャンプします。",""
35,,"","［幅飛びの説明］
ジャンプ中も１ボタン連打で距離がのびます。",""
36,,"〔レイ〕","ま、かるいもんね","(Rei)"
37,,"〔弥ろく院〕","うぬぬぬぬ……
おぼえてらっしゃい！","(Maitreya Temple)"
38,,"〔弥ろく院〕","おーほほほほ！","(Maitreya Temple)"
39,,"〔弥ろく院〕","やっぱり、この私にかなう人などいませんわ！","(Maitreya Temple)"
40,,"〔レイ〕","…………ヘンな人","(Rei)"
41,,"","［反復横飛び］
十字ボタンを下・右・下・左とレイを動かしてください。",""
42,,"","［反復横飛び］
最初は、右からでする。",""
43,,"〔レイ〕","楽勝楽勝","(Rei)"
44,,"〔レイ〕","ま、レイちゃんにかかればザッとこんなもんよ","(Rei)"
45,,"〔弥ろく院〕","ふん！　女王には敏捷性なんていらないわ！","(Maitreya Temple)"
46,,"〔弥ろく院〕","おーほほほ！
勝ち勝ち勝ちぃ！","(Maitreya Temple)"
47,,"〔弥ろく院〕","自分の才能がコワいわ！！","(Maitreya Temple)"
48,,"〔レイ〕","……なんであんなに元気なのよ、あの人","(Rei)"
49,,"","
もう一度挑戦しますか？",""
50,,"","する",""
51,,"","やめる",""
