0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p680","〔セーラームーン〕","マーキュリーの話だと","(Sailor Moon)"
11,,"〔セーラームーン〕","ここに最後のモニュメントがあるのね","(Sailor Moon)"
12,"p681","〔ルナ〕","わたしとアルテミスがあやしい人かげを見たのも","(Luna)"
13,,"〔ルナ〕","ここだったわ
","(Luna)"
14,"p682","〔ルナ〕","まちがいないわね","(Luna)"
15,"p683","〔クインベリル〕","……きたか
そうでなくてはな……","(Queen Beryl)"
16,"p684","〔セーラームーン〕","よーし……！","(Sailor Moon)"
17,"p685","〔ルナ〕","やるっきゃないわね！","(Luna)"
18,"p688","〔クインベリル〕","ようこそ、プリンセス……","(Queen Beryl)"
19,"p689","〔セーラームーン〕","！！","(Sailor Moon)"
20,,"〔セーラームーン〕","（あいつは……）","(Sailor Moon)"
21,,"","あなたベリルね！",""
22,,"","仮面をとりなさい！",""
23,,"","何もいわない",""
24,,"〔クインベリル〕","こわくて、口もきけなくなったのか、プリンセス","(Queen Beryl)"
25,"p693","〔セーラームーン〕","いいかげん、そのあつくるしい仮面をとったらどう？","(Sailor Moon)"
26,"p694","〔セーラームーン〕","正体はバレているのよ！クインベリル！！","(Sailor Moon)"
27,"p695","〔クインベリル〕","……ほう","(Queen Beryl)"
28,"p696","〔クインベリル〕","ちょっと見ないうちに少しはかしこくなったようだな","(Queen Beryl)"
29,"p697","〔セーラームーン〕","とーぜん！","(Sailor Moon)"
30,"p698","〔セーラームーン〕","あたしだって少しは成長したんですからね！！","(Sailor Moon)"
31,"p699","〔ルナ〕","本当にそうだと
いいんだけど……","(Luna)"
32,"p700","〔クインベリル〕","いかにも
わが名はクインベリル！","(Queen Beryl)"
33,"p701","〔クインベリル〕","地獄のそこより","(Queen Beryl)"
34,"p702","〔クインベリル〕","きさまの首をもらいにきた！！","(Queen Beryl)"
35,,"〔セーラームーン〕","（どうする！？）","(Sailor Moon)"
36,,"","先手必勝、攻撃する",""
37,,"","ようすをみる",""
38,,"","作戦を考える",""
39,,"〔セーラームーン〕","（このままじゃ動くに、動けないわ）","(Sailor Moon)"
40,,"〔セーラームーン〕","（どうしよう？）","(Sailor Moon)"
41,,"〔クインベリル〕","こちらから行くぞ！
かくご！　プリンセス！！","(Queen Beryl)"
42,,"〔セーラームーン〕","（どうしよう！？）","(Sailor Moon)"
43,,"","ワザでかえす",""
44,,"","受けながす",""
45,,"","よける",""
46,,"〔セーラームーン〕","（どんな攻撃でいこうかしら？）","(Sailor Moon)"
47,,"","ムーンロッドを使う",""
48,,"","チョップ！",""
49,,"","ルナを投げつける",""
50,,"〔セーラームーン〕","ルナ、ちょっと来て！","(Sailor Moon)"
51,,"〔ルナ〕","わたしを投げつけようとか考えてないでしょうね","(Luna)"
52,,"〔セーラームーン〕","ギクッ！","(Sailor Moon)"
53,,"〔セーラームーン〕","ハハハッそんなバカなことするわけないでしょ","(Sailor Moon)"
54,,"〔ルナ〕","どうだか","(Luna)"
55,"p703","〔セーラームーン〕","いくわよ、クインベリル！","(Sailor Moon)"
56,"p704","〔セーラームーン〕","たぁーーーーっ！！","(Sailor Moon)"
57,"p705","〔セーラームーン〕","あだだだ……","(Sailor Moon)"
58,"p706","〔ルナ〕","ったくなにやってんのよ…","(Luna)"
59,"p707","〔クインベリル〕","たのしいヤツめ","(Queen Beryl)"
60,"p708","〔クインベリル〕","そら、ほうびだ！！","(Queen Beryl)"
61,"p709","〔セーラームーン〕","！！（どうする！？）","(Sailor Moon)"
62,,"","ワザでかえす",""
63,,"","受けながす",""
64,,"","よける",""
65,,"〔セーラームーン〕","いきなりいくわよ！
ムーンプリンセス、ハレ～","(Sailor Moon)"
66,,"〔クインベリル〕","おそいわ！","(Queen Beryl)"
67,,"〔セーラームーン〕","げ！　だめだ～！！","(Sailor Moon)"
68,,"〔セーラームーン〕","げ！　まにあわない！！","(Sailor Moon)"
69,"p710","〔クインベリル〕","しょせん、きさまとわたしとでは勝負になりはしない","(Queen Beryl)"
70,"p711","〔クインベリル〕","ケガをせぬうちにおとなしくコウサンしたらどうだ","(Queen Beryl)"
71,"p712","〔クインベリル〕","銀水晶をさしだせばお前だけは助けてやってもいいぞ","(Queen Beryl)"
72,,"","わたす",""
73,,"","わたさない",""
74,,"","時間をかせぐ",""
75,,"〔セーラームーン〕","（わたしちゃおうかな～）","(Sailor Moon)"
76,,"〔ルナ〕","セーラームーン！","(Luna)"
77,,"〔ルナ〕","まさか、わたそうなんて考えてないわよね","(Luna)"
78,,"〔セーラームーン〕","ギクッ！　もちろん、そんなことするわけないでしょ","(Sailor Moon)"
79,,"〔セーラームーン〕","（ここは、とにかく時間をかせがなきゃ）","(Sailor Moon)"
80,,"〔セーラームーン〕","銀水晶を手にして、どうしようというの？","(Sailor Moon)"
81,,"〔クインベリル〕","おしゃべりをする気はない　わたす気がないのなら……","(Queen Beryl)"
82,"p713","〔セーラームーン〕","ジョウダンでしょ！","(Sailor Moon)"
83,"p714","〔セーラームーン〕","だれがあんたなんかに
わたすもんですか！","(Sailor Moon)"
84,"p715","〔クインベリル〕","話してもムダか……","(Queen Beryl)"
