0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"r009","〔レイ〕","これで来週の校内新聞か
なんかには","(Rei)"
11,"r010","〔レイ〕","“学園の女王
遅刻で立たされる！”","(Rei)"
12,"r011","〔レイ〕","とかのっちゃうんだわ……","(Rei)"
13,"r012","〔レイ〕","うう、不幸……","(Rei)"
14,"r013","〔美奈子〕","レーーイちゃん！","(Minako)"
15,"r014","〔レイ〕","わっ！！","(Rei)"
16,"r015","〔レイ〕","……なんだ、美奈子ちゃんじゃない","(Rei)"
17,"r016","〔レイ〕","おどかさないでよ","(Rei)"
18,"r017","〔美奈子〕","ごめんごめん","(Minako)"
19,"r018","〔レイ〕","どうしたの、急に？","(Rei)"
20,"r019","〔美奈子〕","へへー、それがねぇ
ちょっとお話があるのよ","(Minako)"
21,"r020","〔レイ〕","…………？","(Rei)"
22,,"","聞く",""
23,,"","聞かない",""
24,,"","考える",""
25,,"〔レイ〕","悪いんだけど美奈子ちゃんあたし今日ツイてないの…","(Rei)"
26,,"〔美奈子〕","へ？","(Minako)"
27,,"〔レイ〕","めんどうな話なら今度にしてくれない？","(Rei)"
28,,"〔美奈子〕","うんもう
そんな話じゃないってば","(Minako)"
29,,"〔美奈子〕","うーん……
どっちかって言うと","(Minako)"
30,,"〔美奈子〕","聞かないとめんどうなことになるわよぉ","(Minako)"
31,,"〔レイ〕","なんなの？","(Rei)"
32,,"〔レイ〕","（なんだろ？　美奈子ちゃんが話すことと言えば……","(Rei)"
33,,"〔レイ〕","男の子のことと、食べ物のことと、ヘンなことわざ…","(Rei)"
34,,"〔レイ〕","……かな？）","(Rei)"
35,,"〔美奈子〕","まあ聞いてよ、ほら","(Minako)"
36,,"〔美奈子〕","〔聞くは一時のハジ、聞かずは一生のハジ〕","(Minako)"
37,,"〔美奈子〕","って言うじゃない","(Minako)"
38,,"〔レイ〕","使い方がまちがってない？そのことわざ","(Rei)"
39,,"〔美奈子〕","そ、そうだったかしら？
ま、まあいいじゃない","(Minako)"
40,,"〔美奈子〕","とにかく聞いてってば","(Minako)"
41,,"〔レイ〕","なんなの？","(Rei)"
42,"r021","〔レイ〕","特訓？","(Rei)"
43,"r022","〔美奈子〕","そっ","(Minako)"
44,"r023","〔レイ〕","なによそれ","(Rei)"
45,"r024","〔美奈子〕","なによそれって言われても","(Minako)"
46,"r025","〔美奈子〕","今日の放課後
特訓だーっ","(Minako)"
47,"r026","〔美奈子〕","て、アルテミスにいきなり言われて","(Minako)"
48,,"〔美奈子〕","私も面くらってるのよ","(Minako)"
49,"r027","〔レイ〕","げーーっ……","(Rei)"
50,"r028","〔レイ〕","なんか今日はとことん
ついてないなあ……","(Rei)"
51,"r029","〔美奈子〕","ね、やでしょ？","(Minako)"
52,"r030","〔美奈子〕","で、さあ
ものは相談なんだけど……","(Minako)"
53,"r031","〔レイ〕","？","(Rei)"
54,,"","話を聞く",""
55,,"","聞かない",""
56,,"","特訓のことを聞く",""
