0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"j007","〔まこと〕","亜美ちゃん、まだいるかな","(Makoto)"
11,"j008","〔まこと〕","……んっ？","(Makoto)"
12,"j009","〔まこと〕","なんだ？　胸が……
ドキドキする……","(Makoto)"
13,"j010","〔まこと〕","もしかして……うさぎちゃんの言うとおり……","(Makoto)"
14,,"","恋……かな？",""
15,,"","恋……なわけないか",""
16,,"","恋…だったらどうしよ？",""
17,,"〔まこと〕","……だったら……
……いいなあ……","(Makoto)"
18,,"〔まこと〕","あはっ、あははははっ！","(Makoto)"
19,,"〔まこと〕","そうだよなあ、そんなに世の中うまくいくわけ……","(Makoto)"
20,,"〔まこと〕","でも、もしかして……","(Makoto)"
21,,"〔まこと〕","（もしかして、ステキな男の人と出会ったりして…）","(Makoto)"
22,,"〔まこと〕","……や、やだあっ、もう！","(Makoto)"
23,"j011","〔まこと〕","いや、そんな、ははっ","(Makoto)"
24,"j012","〔声〕","キャーーーーー！！","(Voice)"
25,"j013","〔まこと〕","ん？　今のは……ひめい？","(Makoto)"
26,,"","考える",""
27,,"","助けに行く",""
28,,"","あたりを見回す",""
29,,"〔まこと〕","（……空耳かな？）","(Makoto)"
30,,"〔声〕","だれかーっ！！","(Voice)"
31,,"〔まこと〕","あっちか！！","(Makoto)"
32,"j014","〔まこと〕","どこだ？","(Makoto)"
33,"j015","〔声〕","たすけてーーー！！","(Voice)"
34,"j016","〔まこと〕","！！","(Makoto)"
35,"j017","〔不良Ａ〕","おうおう！","(Delinquent A)"
36,,"〔不良Ａ〕","人さまの足ふんづけといてワビのひとつもないたあ","(Delinquent A)"
37,,"〔不良Ａ〕","どういうリョウケンでえ！","(Delinquent A)"
38,"j018","〔不良Ｃ〕","いてえよーー
いてえよーー","(Delinquent C)"
39,"j019","〔不良Ｂ〕","でぇじょーぶか、今このネェちゃんが金くれっからな","(Delinquent B)"
40,,"〔不良Ｂ〕","それで病院行こうぜ","(Delinquent B)"
41,"j020","〔不良Ｂ〕","……ってなワケだ","(Delinquent B)"
42,"j021","〔不良Ｂ〕","おとなしく出したほうが
身のためだぜぇ","(Delinquent B)"
43,"j022","〔きよみ〕","……ひきょうですっ！","(Kiyomi)"
44,,"〔きよみ〕","あなたたちは
ひきょうですっ！","(Kiyomi)"
45,"j023","〔きよみ〕","その人がワザと足を突き出してきたから","(Kiyomi)"
46,,"〔きよみ〕","わたしが踏んづけちゃったんじゃないですかっ！","(Kiyomi)"
47,"j024","〔きよみ〕","それにかこつけて
お金を出せなんて","(Kiyomi)"
48,,"〔きよみ〕","とってもひきょうですっ！","(Kiyomi)"
49,"j025","〔きよみ〕","そこの大きなお姉さん！
助けてください！","(Kiyomi)"
50,"j026","〔まこと〕","お……大きなお姉さん…？","(Makoto)"
51,,"","助ける",""
52,,"","不良に声をかける",""
53,,"","帰る",""
54,"j027","〔まこと〕","しょうがないなあ……","(Makoto)"
55,"j028","〔まこと〕","やめた、帰ろ","(Makoto)"
56,"j029","〔きよみ〕","ああっ！　行かないでください！　大きなお姉さん！","(Kiyomi)"
57,"j030","〔まこと〕","大きい大きい言うな！","(Makoto)"
58,,"〔きよみ〕","ご、ごめんなさいっ！","(Kiyomi)"
59,,"〔きよみ〕","でもでも、もし行っちゃったら私、うらんじゃいます","(Kiyomi)"
60,,"〔きよみ〕","毎日朝と晩にお姉さんの顔を思い出して","(Kiyomi)"
61,,"〔きよみ〕","〔バカバカバカ〕って
１００回言っちゃうから！","(Kiyomi)"
62,,"〔まこと〕","……おもしろいコだね
あんた","(Makoto)"
63,,"〔まこと〕","……ま、これも人助けか","(Makoto)"
64,"j036","〔まこと〕","ちょっとあんたたち！
それぐらいにしときな！","(Makoto)"
65,"j037","〔不良Ａ、Ｂ〕","なんだぁてめぇは？","(Delinquents A & B)"
66,"j038","〔まこと〕","ふっ……通りすがりの……","(Makoto)"
67,,"〔まこと〕","正義の味方さっ！","(Makoto)"
68,"j039","〔不良Ａ〕","んだとお……？
笑わせんじゃねーぞ！！","(Delinquent A)"
69,"j040","〔不良Ｂ〕","かんけーねーヤツは
だまってろ！","(Delinquent B)"
70,"j043","〔まこと〕","どうやら話しあいだけじゃかいけつしそうにないね…","(Makoto)"
71,"j044","〔きよみ〕","あ……","(Kiyomi)"
72,"j045","〔不良Ａ〕","そいつぁこっちのセリフだ","(Delinquent A)"
73,"j046","〔不良Ｂ〕","おとなしくひっこんでりゃいいものを、このデカ女が","(Delinquent B)"
