0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)"
11,"p880","〔ジュピター〕","……あ……れ！？","(Jupiter)"
12,"p881","〔マーキュリー〕","今のは……いったい……","(Mercury)"
13,"p882","〔ヴィーナス〕","セーラームーン！　今よ！","(Venus)"
14,"p884","〔セーラームーン〕","ムーンプリンセス
ハレーション！","(Sailor Moon)"
15,"p885","〔クインベリル〕","な……なんだと……負ける……のか？","(Queen Beryl)"
16,"p886","〔クインベリル〕","このわたしが二度も……！？","(Queen Beryl)"
17,"p879","〔クインベリル〕","うがあーっ！！","(Queen Beryl)"
18,"p887","〔マーキュリー〕","パスト・ワイズマン！
つぎはあなたの番よ！","(Mercury)"
19,,"〔パスト・ワイズマン〕","……","(Past Wiseman)"
20,"p888","〔ヴィーナス〕","なんとかおっしゃい！","(Venus)"
21,"p889","〔パスト・ワイズマン〕","……ムダだ","(Past Wiseman)"
22,"p890","〔セーラームーン〕","！？","(Sailor Moon)"
23,"p891","〔パスト・ワイズマン〕","ムダだといっている","(Past Wiseman)"
24,"p892","〔マーズ〕","なんて巨大な妖気！！","(Mars)"
25,"p893a","〔パスト・ワイズマン〕","きさまらがいくらあがこうと、","(Past Wiseman)"
26,,"〔パスト・ワイズマン〕","霊気をあやつるすべをもつ","(Past Wiseman)"
27,"p893b","〔パスト・ワイズマン〕","このブラッディオパールの前では無力","(Past Wiseman)"
28,,"〔パスト・ワイズマン〕","ムダだと言っているのだ","(Past Wiseman)"
29,"p894","〔ジェダイト〕","ぐ……かはあ！！","(Jadeite)"
30,"p895","〔クンツァイト〕","ぐごおぉぉ！！","(Kunzite)"
31,"p896","〔ゾイサイト〕","ぎぎぎぎぎ……","(Zoisite)"
32,"p897","〔クインベリル〕","ぐ……ぐおおおっ！！","(Queen Beryl)"
33,"p898","〔ジュピター〕","なっ……","(Jupiter)"
34,"p899","〔パスト・ワイズマン〕","もはや、この者たちにあんそくの場はない","(Past Wiseman)"
35,"p900","〔パスト・ワイズマン〕","きさまらが倒せば、倒しただけこいつらは、死の苦し","(Past Wiseman)"
36,,"〔パスト・ワイズマン〕","みと再生の苦つうを味わいつづけるのだ……","(Past Wiseman)"
37,"p901","〔セーラームーン〕","……！！","(Sailor Moon)"
38,"p902","〔ヴィーナス〕","ひどい……","(Venus)"
39,"p904","〔パスト・ワイズマン〕","さあ、まだけいやくははたされておらんぞ","(Past Wiseman)"
40,"p905","〔パスト・ワイズマン〕","セーラー戦士たちを血祭りにあげ、","(Past Wiseman)"
41,,"〔パスト・ワイズマン〕","幻の銀水晶をわが元にけん上するのだ","(Past Wiseman)"
42,"p906","〔クインベリル〕","のぞむ……ところだ……","(Queen Beryl)"
43,"p907","〔セーラームーン〕","やめてぇっ！！もうやめて……おねがい……","(Sailor Moon)"
44,"p908","〔セーラームーン〕","……どうしてそこまでして戦わなくちゃいけないの！","(Sailor Moon)"
