0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,,"〔美奈子〕","（みんなはなにをしてるのかな？）","(Minako)"
11,,"","レイをさがす",""
12,,"","うさぎをさがす",""
13,,"","クレーンゲームに再挑戦",""
14,"v052","〔美奈子〕","レイちゃんは
なにやってるのかしら？","(Minako)"
15,"v053","〔美奈子〕","あはっ、シューティングゲームやってる","(Minako)"
16,,"〔美奈子〕","レイちゃんらしいわね","(Minako)"
17,,"〔美奈子〕","レーイちゃん！
どう？　調子は？","(Minako)"
18,,"〔レイ〕","……ぎ……","(Rei)"
19,,"〔美奈子〕","レイちゃん？","(Minako)"
20,,"〔レイ〕","ちょっと……話し……
かけないで……","(Rei)"
21,,"〔美奈子〕","……？","(Minako)"
22,,"〔ルナ〕","見つけたわよ、二人とも","(Luna)"
23,,"〔二人〕","ル、ルナ！？","(Both)"
24,,"〔ルナ〕","美奈子ちゃん、アルテミス怒ってたわよーーー","(Luna)"
25,,"〔美奈子〕","え……そう……？
そう……","(Minako)"
26,,"〔レイ〕","ハハ……","(Rei)"
27,"v054","〔美奈子〕","うさぎちゃんはセーラーＶゲームか、楽しそうね……","(Minako)"
28,"v055","〔美奈子〕","でも……やっぱり","(Minako)"
29,,"〔美奈子〕","やっぱりあのぬいぐるみがわたしを呼んでるわ！","(Minako)"
30,"v056","〔美奈子〕","よーーっし！　やるぞぉ！","(Minako)"
31,"v057","〔美奈子〕","あ……ああ……！","(Minako)"
32,"v058","〔美奈子〕","……ああーーっ","(Minako)"
33,"r135","〔レイ〕","みーなっこちゃん！
どう？　調子は？","(Rei)"
34,"r136","〔美奈子〕","んーーっだめ
最悪……","(Minako)"
35,"r137","〔美奈子〕","どーしてもあのＶちゃん人形がほしいのに……","(Minako)"
36,"r138","〔レイ〕","セーラーＶのぬいぐるみか今時めずらしいね。よーし","(Rei)"
37,"r139","〔アルテミス〕","やめといたほうがいいな
１００円ムダにするだけだ","(Artemis)"
38,"r140","〔レイ〕","なにいってるのよ！","(Rei)"
39,"r141","〔アルテミス〕","よく見ればわかるハズだ
","(Artemis)"
40,"r142","〔アルテミス〕","それはびみょうにクレーンが届かないはんいに入って","(Artemis)"
41,,"〔アルテミス〕","しまっている","(Artemis)"
42,"r143","〔アルテミス〕","ちょっとした注意力があればわかると思うんだがね","(Artemis)"
43,"r144","〔二人〕","ア……アルテミス！！","(Both)"
44,"r145","〔アルテミス〕","戦士としての特訓をサボるようじゃ","(Artemis)"
45,,"〔アルテミス〕","やはりまだまだということだね","(Artemis)"
46,"p162","〔アルテミス〕","まったく……キミたちは戦士の使命というものをどう","(Artemis)"
47,,"〔アルテミス〕","とらえているんだ！？","(Artemis)"
48,,"〔レイ〕","でも、魔界樹とあの二人も去っちゃって、もう敵な","(Rei)"
49,,"〔レイ〕","んていないじゃない。なんで特訓なんか必要あるの？","(Rei)"
50,,"〔アルテミス〕","……！","(Artemis)"
