0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p953","〔ネフライト〕","セーラー戦士たちか……","(Nephrite)"
11,"p954","〔ヴィーナス〕","ネフライト！","(Venus)"
12,"p955","〔ルナ〕","クインベリルたちをなんとかしないと","(Luna)"
13,,"〔ルナ〕","あいつには近づけないわ","(Luna)"
14,"p956","〔アルテミス〕","でも、あのブラッディオパールがあるかぎり","(Artemis)"
15,,"〔アルテミス〕","いくら倒してもキリがない……","(Artemis)"
16,"p959","〔ネフライト〕","われらが分身、黒水晶よ！","(Nephrite)"
17,"p960","〔ネフライト〕","今こそわがよびかけに答えよ！","(Nephrite)"
18,"p961","〔ネフライト〕","わが手にきたりて
再びその力をわれにかさん","(Nephrite)"
19,"p962","〔マーキュリー〕","それは……","(Mercury)"
20,"p963","〔ネフライト〕","そう、おまえがこわした黒水晶だ。","(Nephrite)"
21,"p964","〔ネフライト〕","しかし……","(Nephrite)"
22,,"〔ネフライト〕","くだいたぐらいではこいつのエナジーは消えん……","(Nephrite)"
23,"p965","〔マーズ〕","まって！　そいつを使って何をしようというの！？","(Mars)"
24,,"","マーズをとめる",""
25,,"","ネフライトをかばう",""
26,,"","ネフライトに話しかける",""
27,,"〔ジュピター〕","やめて、マーズ！","(Jupiter)"
28,,"〔マーズ〕","ジュピター？","(Mars)"
29,,"〔ジュピター〕","ちがうんだ、ネフライトは本当にみんなのことを……","(Jupiter)"
30,,"〔セーラームーン〕","……私も信じるわ
ジュピター","(Sailor Moon)"
31,,"〔ジュピター〕","セーラームーン……","(Jupiter)"
32,,"〔ジュピター〕","ネフライトはちがう！","(Jupiter)"
33,,"〔マーズ〕","ジュピター？","(Mars)"
34,,"〔ジュピター〕","信じて、マーズ……","(Jupiter)"
35,,"〔ジュピター〕","こいつは、命がけでこの町を守ろうとしてるんだ……","(Jupiter)"
36,,"〔マーズ〕","………………","(Mars)"
37,,"〔ジュピター〕","ネフライト、続けて","(Jupiter)"
38,,"〔マーズ〕","ジュピター！？","(Mars)"
39,,"〔ジュピター〕","あたしは、あんたを信じる　なるちゃんが信じたように","(Jupiter)"
40,,"〔マーズ〕","……………………","(Mars)"
41,"p967","〔セーラームーン〕","おねがいネフライト、まもちゃんを……","(Sailor Moon)"
42,"p968","〔セーラームーン〕","タキシード仮面を……東京のみんなを","(Sailor Moon)"
43,"p969","〔セーラームーン〕","そしてクインベリルたちをすくって","(Sailor Moon)"
44,"p970","〔ルナ〕","セーラームーン！？","(Luna)"
45,"p971","〔セーラームーン〕","ちがうのルナ。わたしが…わたしがいけないの……","(Sailor Moon)"
46,"p972","〔セーラームーン〕","あのとき……銀水晶の力をかいほうして","(Sailor Moon)"
47,,"〔セーラームーン〕","すべてが終わったとき…","(Sailor Moon)"
48,"p973","〔セーラームーン〕","わたしの力がたりなかったの","(Sailor Moon)"
49,"p974","〔セーラームーン〕","わたしの力がたりなかったから！","(Sailor Moon)"
