0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"p162","〔アルテミス〕","まったく……キミたちは戦士の使命というものをどう","(Artemis)"
11,,"〔アルテミス〕","とらえているんだ！？","(Artemis)"
12,,"〔レイ〕","でも、魔界樹とあの二人も去っちゃって、もう敵な","(Rei)"
13,,"〔レイ〕","んていないじゃない。なんで特訓なんか必要あるの？","(Rei)"
14,,"〔アルテミス〕","……！","(Artemis)"
15,"p165","〔アルテミス〕","美奈子、それすら伝えてないのか","(Artemis)"
16,"p166","〔美奈子〕","え、だって……その、ほら気のせいってことも……","(Minako)"
17,"p167","〔アルテミス〕","美奈子！","(Artemis)"
18,"p169","〔亜美〕","実はね、昨日の晩ルナとアルテミスが妖しいエナジー","(Ami)"
19,,"〔亜美〕","を感じたらしいのよ","(Ami)"
20,"p170","〔ルナ〕","それだけじゃないわ。そのエナジーを発してる影も","(Luna)"
21,,"〔ルナ〕","見たわ","(Luna)"
22,"p171","〔ルナ〕","しかも、三人も","(Luna)"
23,"p172","〔アルテミス〕","妖魔によくにた
エナジーだった","(Artemis)"
24,"p173","〔アルテミス〕","いや妖魔そのものと言った方がいいかもしれない……","(Artemis)"
25,"p174","〔まこと〕","妖魔？","(Makoto)"
26,"p175","〔美奈子〕","でしょ、でしょお","(Minako)"
27,"p176","〔アルテミス〕","美奈子！","(Artemis)"
28,"p177","〔アルテミス〕","とにかく！","(Artemis)"
29,"p178","〔アルテミス〕","気のせいにしても用心するにこしたことはない！","(Artemis)"
30,"p179","〔アルテミス〕","みんな少したるんでるようだから","(Artemis)"
31,,"〔アルテミス〕","今日はビシビシいくぞ！
いいな！！","(Artemis)"
32,"p180","〔４人〕","はーーーい","(All Four)"
33,"p182","〔マーズ〕","はあっ！！","(Mars)"
34,"p183","〔ジュピター〕","だあっ！！","(Jupiter)"
35,"p184","〔セーラームーン〕","やーーー！","(Sailor Moon)"
36,"p185","〔アルテミス〕","マーズ！　動きがおそいぞ　ヴィーナス！　キミもだ！","(Artemis)"
37,"p186","〔マーズ〕","おーこわ、アルテミス
まだ、あれてるわ","(Mars)"
38,"p187","〔ヴィーナス〕","へへー
悪いことはできないわねぇ","(Venus)"
39,"p188","〔セーラームーン〕","はあ…はあ…つかれたあ…","(Sailor Moon)"
40,"p189","〔アルテミス〕","ムダ口をたたくな！！","(Artemis)"
41,"p190","〔セーラームーン〕","あやっ？","(Sailor Moon)"
42,"p191","〔セーラームーン〕","えいっ！","(Sailor Moon)"
43,"p192","〔アルテミス〕","まったく、みんな何を考えているんだ。","(Artemis)"
44,"p193","〔アルテミス〕","戦士たるものが戦いの訓練をさぼるなんて、","(Artemis)"
45,,"〔アルテミス〕","そんなことでいいと思っているのか","(Artemis)"
46,"p194","〔アルテミス〕","自覚がたりないにも、ほどがある","(Artemis)"
47,"p195","〔ルナ〕","でも、こうして見るとみんなブランクがあったにもか","(Luna)"
