0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"r114","〔うさぎ〕","もっときおにいさーん……","(Usagi)"
11,"r115","〔うさぎ〕","は、いないみたいねぇ","(Usagi)"
12,"r116","〔美奈子〕","きっと、お休みじゃない？","(Minako)"
13,"r117","〔うさぎ〕","ちぇ、ひさしぶりに会いに来たのにぃ……","(Usagi)"
14,"r118","〔レイ〕","なによあんた
まだひょっとして……","(Rei)"
15,"r119","〔うさぎ〕","ち、ちがうってば！","(Usagi)"
16,,"〔うさぎ〕","今のあたしは、まもちゃんひとすじだもーん","(Usagi)"
17,"r120","〔うさぎ〕","もときおにーさんは
お・と・も・だ・ち","(Usagi)"
18,"r121","〔レイ〕","……言ってろ","(Rei)"
19,,"〔美奈子〕","あたし、クレーンゲーム
やろーっと！","(Minako)"
20,,"","［ゲームの説明］
１ボタンを押すとクレーンが動き始めます。",""
21,,"","［ゲームの説明］
Ｖちゃんのぬいぐるみに合わせたら",""
22,,"","［ゲームの説明］
もう一度１ボタンを押してください。",""
23,,"〔美奈子〕","よーーーーーしっ！
あたしってスゴい！","(Minako)"
24,,"","みんなのぶんも取る",""
25,,"","もう一回！",""
26,,"","もうやめる",""
27,,"〔美奈子〕","よーし、この調子で
うさぎちゃんたちのぶんも","(Minako)"
28,,"〔美奈子〕","取ってあげちゃお
もう一度チャレンジよ！","(Minako)"
29,,"〔美奈子〕","あ、あっちの人形もいいな　よーし、もう一回！","(Minako)"
30,,"〔美奈子〕","人形も取ったし
このくらいにしとこうかな","(Minako)"
31,,"〔美奈子〕","あああ……
もうちょっとだったのにぃ","(Minako)"
32,,"","やめる",""
33,,"","考える",""
34,,"","もう一回！",""
35,,"〔美奈子〕","はあ……もうやめようっと　おこづかいも残り少ないし","(Minako)"
36,,"〔美奈子〕","（どうしよう……これでやめるのはシャクだけど","(Minako)"
37,,"〔美奈子〕","おこづかいも残り少ないのよねえ……）","(Minako)"
38,,"〔美奈子〕","……………………
…………いやっ！","(Minako)"
39,,"〔美奈子〕","ここであきらめたら負けよ美奈子！","(Minako)"
40,,"〔美奈子〕","もう一度チャレンジよ！","(Minako)"
