0,,"","▼",""
1,,"","セーブする？",""
2,,"","　ＹＥＳ",""
3,,"","　ＮＯ",""
4,,"","セーブする？",""
5,,"","　ＹＥＳ",""
6,,"","　ＮＯ",""
7,,"","何番にする？",""
8,,"","１番にセーブ",""
9,,"","２番にセーブ",""
10,"r158","〔レイ〕","まったく、
たんじゅんなんだから","(Rei)"
11,"r158a","〔美奈子〕","でも、そこがうさぎちゃんのいいところだと思うわ","(Minako)"
12,,"","言い返す",""
13,,"","考えこむ",""
14,,"","さんせいする",""
15,,"〔レイ〕","でも、あんなにお人よしじゃ自分が危ないじゃないの","(Rei)"
16,,"〔レイ〕","ホントにワナだったらどうするつもりよ","(Rei)"
17,,"〔美奈子〕","レイちゃん……","(Minako)"
18,"r158b","〔レイ〕","えっ……？","(Rei)"
19,,"〔レイ〕","美奈子ちゃんの言うことはわかるけど……","(Rei)"
20,,"〔美奈子〕","……けど？","(Minako)"
21,,"〔レイ〕","あんなに人の言うこと
信じてばかりじゃ","(Rei)"
22,,"〔レイ〕","自分が危ないじゃないの","(Rei)"
23,,"〔美奈子〕","レイちゃん……","(Minako)"
24,"r159","〔亜美〕","そうね","(Ami)"
25,,"〔亜美〕","私もうさぎちゃんみたいに素直に信じてみたい","(Ami)"
26,"r160","〔美奈子〕","ところで……そのネフライトってどんな人だったの？","(Minako)"
27,"r161","〔亜美〕","ネフライトはダークキングダムの四天王の一人","(Ami)"
28,"r162","〔亜美〕","星の動きから","(Ami)"
29,,"〔亜美〕","一人の人間の一生で一番エナジーが高まる時をよんで","(Ami)"
30,"r163","〔亜美〕","効率よくエナジーを集めようとしていたの","(Ami)"
31,,"〔美奈子〕","…………","(Minako)"
32,"r164","〔亜美〕","でも、なるちゃんとの出会いが彼を変えたわ","(Ami)"
33,"r165","〔亜美〕","なるちゃんのいちずな
おもいに答えるように……","(Ami)"
34,"r166","〔亜美〕","彼は人間として人を愛する心を知った","(Ami)"
35,"r167","〔亜美〕","そして、最後はなるちゃんを助けるために","(Ami)"
36,,"〔亜美〕","命を落としたのよ","(Ami)"
37,"r168","〔美奈子〕","かわいそう……","(Minako)"
38,"r169","〔美奈子〕","人間としての心に目ざめるのが、あまりにも……","(Minako)"
39,,"〔美奈子〕","おそすぎたのね","(Minako)"
40,"r170","〔美奈子〕","うさぎちゃんの気持ち　　　わかるような気がする","(Minako)"
41,,"〔レイ〕","…………","(Rei)"
42,"r171","〔亜美〕","ルナとアルテミスの言ってたあやしい影も","(Ami)"
43,,"〔亜美〕","これとなにかかんけいあるのかしら？","(Ami)"
44,,"","話す",""
45,,"","聞く",""
46,,"","考える",""
47,,"〔レイ〕","（関係があるとしたら、やっぱりネフライトを信じる","(Rei)"
48,,"〔レイ〕","のは危ないんじゃ……？）","(Rei)"
49,"r172","〔アルテミス〕","……わからないな
でもとにかく、なにかがお","(Artemis)"
50,,"〔アルテミス〕","こりつつあるということだけは確実に言えると思う","(Artemis)"
51,"r173","〔アルテミス〕","みんな、ちょっとしたことでも気をつけて","(Artemis)"
52,"r174","〔レイ〕","うさぎはあれでいいのよ
頭から信じて……","(Rei)"
53,,"〔レイ〕","信じきって……","(Rei)"
54,"r175","〔レイ〕","だってあのコは、あのコは私たちとは……","(Rei)"
55,"r176","〔亜美〕","レイちゃん？","(Ami)"
56,,"〔レイ〕","…………","(Rei)"
57,"r177","〔レイ〕","ごめん、なんでもない","(Rei)"
58,"r178","〔レイ〕","私、もどらなきゃ。","(Rei)"
59,,"〔レイ〕","おじいちゃんに怒られちゃう","(Rei)"
